,taxa102106,taxa1263,taxa1301,taxa1485,taxa1654,taxa1678,taxa1730,taxa189330,taxa216851,taxa239759,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa459786,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa872,condition
6242,0.02077997274001857,0.0004400723803803729,0.00010892777890962982,0.0010487803307790858,0.0010834627694404934,0.002601182899605555,0.0009292609089249545,8.099491663442445e-06,0.280938137121071,0.03450238073135087,,0.0013608184390950418,0.0001941801206491971,0.0005604225193281908,0.019904189243999677,0.012670720150725309,,,0.027239628860524057,0.002500250772722657,0.0003815068252754813,0.003570318229027457,,0.0038899366308233012,0.00035689683137502155,,0.5566572941010571,4.683167615657107e-05,0.010630063610084657,0.0009692391690586126,0.016627425667953655,hypertension
6243,0.020702126232649488,0.002990841598849473,,0.0003448622383026992,,0.02244411442612631,0.03842948086823434,0.008562418350999265,0.07090727587543477,0.2905542029375534,0.00904109013749708,0.05994410639112542,8.356400928117597e-06,0.005740311770890627,0.03029291756453338,0.0029007424555091287,0.02418845955319824,,0.045758580148919634,,0.0021218830356704754,0.01580441822201072,0.0793925582178668,0.0013339172814870793,0.0005881620653252,,0.2023331071391304,0.043031393712686786,0.021506269121962955,0.00043367578150025677,0.0006447284716078422,hypertension
6244,0.010867347840264203,,,0.0007876839401625244,1.6866033895909267e-05,0.008601576893854821,,,0.030471803203903927,0.010421100693434937,,0.0007377885898871261,,6.525548828774418e-06,0.000920604350151714,0.0023619474968396264,,0.6130622613656991,0.003248217420846097,0.014864798659712509,,9.035375301379964e-05,,,,,0.014811289159316558,0.28651175080675867,0.002205735897184657,1.2348346245219283e-05,,hypertension
6245,0.0006790235754752192,0.0013623661032610933,,0.0005231199310905892,,0.007122689742372387,0.011607447685636735,5.0563344124744824e-05,0.3438054583762024,0.2646622373879482,0.00013968123814460758,0.022604869692468475,0.0007029358236342129,0.012739013191028421,0.022789215217923275,0.01298645755633889,,,0.007406476511272518,0.013733425625481735,0.006278703256690189,9.406888813207736e-05,,0.0016525786304770766,0.001866735460905423,4.6244391814089535e-05,0.22084909970385683,3.602638268888069e-05,0.045703469372255036,0.000558092910776871,,hypertension
6246,0.002500390733166185,,,,3.296732566139441e-05,0.00814112025585861,0.0020265859369228523,7.67897463576382e-05,0.1993980447762619,5.1762721693957684e-05,,0.0019977395269691316,,9.54846322509899e-06,9.568565252941303e-05,,,,,0.0003488706932033537,0.0008020709109083151,0.00022313250904968166,,,,,0.0006954296532048412,0.7805386237850209,0.0030612373099667364,,,hypertension
6247,0.0014560729687025885,6.633128678885595e-05,,,,0.00036928782824460017,0.002465570846815931,3.941769466267741e-05,0.07358295173988036,0.018081527701231496,7.419100838322667e-05,0.00412825922409781,6.609311340720835e-05,,0.0013834300873000712,0.001279229232829247,0.00015802803872318105,0.2115789418528269,0.005488348319996416,0.03930384778624987,0.27654192256411747,,0.0010414131112541209,,3.6678700773730043e-05,0.0001133705296642565,0.004058712596656711,0.35817942172455625,0.0005069520428369116,,,hypertension
6248,0.017091614859358575,0.004376694038355506,,0.0011954072913624735,1.0437015772544744e-05,,0.0017156767139635675,0.00012566588687750843,0.04257627719027101,0.41029806641104766,,0.011824190050677509,,4.8073527194751543e-05,0.020380961618138058,0.0021424346922187306,0.0035779987707514763,0.26073141341441175,0.04704194942369751,0.00020230942694457945,,0.0020903550377577495,0.0006121995009208822,,0.0004701928317732279,,0.032408199066572344,0.13278730521523974,0.00409974413497697,0.0011971995061921023,0.0029956343755238274,hypertension
6249,0.006314258866494837,0.000503782848974274,,0.008203496615345652,,0.013108558851999887,0.010102418490892339,0.00014453298767595952,0.10140977976005024,0.3961994905108054,,0.008547751699824562,,6.955910357892e-05,0.09643713689731408,0.008820781594411279,0.0028175602165245776,,0.09526889800052979,0.028757691070943614,0.02799316571394297,0.00028521315075248784,,0.004004334323543965,0.0006518562700659269,0.00024980881659555253,0.18439202011299394,1.8951731813418324e-05,0.005448206374779452,0.0002507459901467655,,hypertension
6250,0.0004928909952606634,0.005443943127962084,,4.3071090047393365e-05,,1.7187993680884673e-05,0.007925282780410742,,0.3815866034755135,0.024841908372827803,,0.008744442338072669,,5.611374407582939e-05,0.011253080568720378,0.0017328530805687204,0.0001018135860979463,,0.012056973143759872,0.001067778830963665,,0.0001361895734597156,0.006573093206951027,9.493838862559242e-05,,,0.03891442654028436,0.4920326066350711,0.006811500789889415,,7.330173775671406e-05,hypertension
6251,0.0008980103775265277,0.000779617028225271,,0.0007803583103765309,,0.00047018467879926686,0.07161272709443448,0.000259766445291577,0.06111945465354695,0.009369488699577194,0.00019379233382942757,0.026691558215322972,2.033231043456289e-05,0.0001611759191739829,0.006646653460548646,0.00892249556236735,,0.0059862769612260705,0.008062078779654728,0.30835113645966605,0.09816344170101801,0.0014644558385394284,,,0.00015153925120760156,,0.34525322092389593,,0.04464223499533732,,,hypertension
6252,0.004831431741902441,,,,,0.11384962933869013,0.019509868479809966,0.0002466593117101358,0.2518423684431823,0.0004740515006178525,,0.0007906544820846866,,9.944645154790258e-05,,1.4349992503885034e-05,,,0.00011259224887663644,0.005154758146430535,0.0023128575330737225,0.00037691308982232307,0.003106321803900428,,4.234753032615025e-05,6.4223742674730235e-06,0.01695356282215984,0.5393831028537218,0.04089266185537174,,,hypertension
6253,0.00037828177627542795,0.0011411711110382475,,0.0005602534445729164,,,0.002256722804118042,5.1765984434569435e-05,0.10221483558290448,0.6100257533136819,,0.0666738499438007,,,,0.002600107348524137,0.0017659475341731934,0.05099213041063921,0.07299857785872904,0.00432272327454538,0.014248191854226986,2.8360590250303816e-05,,3.363207542694021e-05,0.0005354774642427253,,0.06689715005588301,,0.0009457044406885698,0.001329363131844167,,hypertension
6254,,0.0017070121747189534,,0.0008137775675996434,,0.0002017764006122842,0.017516739050749193,0.0017087307111971145,0.32198600545200645,0.1530639786869128,0.004925729907932947,0.021105750849816286,0.0002351362263648162,0.0022703888684124708,0.016867031171623366,0.017025641979519494,0.006528517899770506,,0.008039010373692725,0.0007128893672935011,,0.004692211127665223,0.011763887644915589,0.00015102902931600834,0.0006559754827520604,,0.08027728687165504,0.2944398875147112,0.03290117869362518,0.0003869739787293708,2.3452968407840655e-05,hypertension
6255,,0.0038111814026697342,,,,0.03792162323051932,0.02861872042457447,0.0003081393589006266,0.6936031318420761,0.00994854254320913,,0.021987468595816812,7.193954253311944e-05,0.0010901918051477637,0.00027454066652541097,0.0007170747949269004,,,0.0004632180080919374,0.0024633996226453175,,0.0019024124466507251,,0.0001108857745356217,,6.235432999364349e-05,0.03438064392448871,,0.16226453168669472,,,hypertension
6256,,,2.083380158072108e-05,,0.0006781761618000241,,,,1.7241766825424342e-05,,,,,,,,,0.2455545747590181,,0.08039753767043821,0.00018227010644020013,0.0004494148626698404,,,,,0.013165423155549165,0.6595345277156783,,,,hypertension
6257,,0.00016188138258481304,,0.012375090334686204,,,,,0.05214185115118584,0.18081561405853486,,0.005033353251987769,,,0.04608744681983313,0.024599165853874526,0.0017864839404325256,,0.0007175996545447233,,,0.0004906204261400451,,0.007032496925878639,,,0.6683619188366964,,,0.0002594773729637373,0.00013699999065678342,hypertension
6258,0.007660359588109063,0.0006575604349836901,,0.00026881843149800523,,0.0003027060587214638,0.00275227231465136,4.3193555942853884e-05,0.1318386724197206,0.33987007518839246,,0.006196870609313586,0.0002517868261059043,,0.05262432457393772,0.004971121771764548,0.002046250816902517,,0.017000702685410096,0.163867220902029,0.0033991221524297087,4.863664632589644e-05,,0.0007007539909265441,0.0006551022651332839,,0.25322309963278455,,0.011247882901216338,0.00037346623370101707,,hypertension
6259,0.00011521193704529462,0.0012798302403010551,0.00016692123162467882,0.004934054521756056,,,0.011359110769473617,0.0001670220294698628,0.1790905554737413,0.05922458032061174,0.00218529728358879,0.003618743439950238,9.374199602110587e-06,0.01765323061629718,0.004697381181264059,0.003914081126339314,0.0020265406774240143,,0.002393747227429271,0.0019473135711094024,,0.0007896503191713369,,0.0016328242941353699,0.0002862658803225168,6.854253472510965e-06,0.09819887354376095,0.584330148423819,0.019972387438290298,,,hypertension
6260,0.000646142132183654,,,8.211755819046051e-05,4.658350778082698e-05,0.0013083562023617713,0.000879938605196861,4.771356592106267e-05,,0.012004607623723788,,0.0025594561256182674,,5.826077522992916e-05,0.004933457154222299,0.0007098020740835981,,,2.3354534898204364e-05,0.0015720364350834334,0.011431040336546381,0.00047826571735086243,,,,,0.018386297065665923,0.9436525387635055,0.00010383978688610218,0.0010761920355511268,,hypertension
6261,0.007842231855839944,0.0009979736396332041,,,0.000122056510749915,0.019325748922280415,0.013189984293307453,8.002380506120255e-05,0.2026592759159164,0.010371570128689795,,0.006483342772168084,0.0003081724816119542,,0.004363722339625272,0.0036811960729732232,,0.00015934032901706617,0.0032598586145070425,0.029405616115096865,0.6044282870005269,0.0009454327575223134,,,,0.0014868059235802974,0.06614108944529458,,0.024748271076598036,,,hypertension
6262,0.0024308039414817372,0.0023096582206195418,,0.0002714619194984089,,,0.004525472626620895,0.00010941524403492277,0.6384628632308411,0.0020158772522904794,,0.007705158513518128,0.0002029476300647761,,0.00024000763207660474,0.002013904871231026,,0.13002558801091285,0.007415945164484642,0.008092575677406488,0.001044012437627342,0.00010183714838544519,0.0005517476489996343,,0.00020979905900813937,0.00040028954553952774,0.0017414048564381684,0.18092236220245203,0.0053493050522956075,,0.003857562114172419,hypertension
6263,0.012616063469739976,0.0002780250385098025,,,3.407578245603651e-05,0.10857878143751448,0.024866880402756992,8.940985121492146e-05,0.5302848256059809,0.009351666034823156,,0.012558124218836134,,0.00021268707031428288,0.00035503422271472893,0.0008509566958287281,0.00018611421243572233,0.12923058133701698,0.00017569348385589463,0.005987333812825791,0.0003559720882869135,0.00029730338638248363,,,,,0.0027204354030498134,0.1558857629713582,0.0050842734740979235,,,hypertension
6264,0.0017415543400096428,0.0023251181234709307,,,,0.005467145218421739,0.0008644013440843479,0.0008019483720759309,0.07025949310276203,0.0042592525282910965,,0.0062988139758907435,0.00020241992213660654,0.0006628850823144228,0.0017816166162658465,0.004435466299793945,,,0.00020382561604033293,,,0.002321403075296797,,0.0005032384175340635,,,0.06354459373136827,0.8209242357091635,0.013402588525079686,,,hypertension
6265,,,4.9756484355026284e-05,0.005469402144081017,,0.058328785555375,0.007747931532960231,0.002670652831540953,0.44914331508399585,,,0.041254477421936574,1.238618865859165e-05,,,0.09842848908083365,,,0.019345321117234218,0.0009345749869918553,,0.014474161298877145,,0.0012347018660269608,,0.0005058223026559906,0.07864838098222478,0.0002061188830622046,0.2201682086765781,0.0013775135626119192,,hypertension
6266,0.006009995049384355,0.00019115939633493383,,,2.6172429198042547e-05,0.0059093318601611145,4.167456033842159e-05,,0.2163886114499546,0.03202398038758952,,0.002421050364008159,,0.00010861558117187656,0.006496500242900276,0.005029837575917661,0.0011412185762238783,,0.0020357116756615935,0.0027451858333069935,0.04625423213213292,0.00010378374808916102,0.009715910360637956,0.002384912279077015,0.00014787422496894038,0.0006197832560474922,0.05908939273723143,0.5841686197003096,0.0169464465793541,,,hypertension
6267,0.03635248310542897,0.003844289610555203,,0.04035970964128998,,0.046197338719100305,0.039395527331419704,0.001170880072647433,0.0017010081874971957,0.00025845550455801336,,0.009542861407872775,,0.00732305405329759,,0.05512577131252746,,,0.0075897285983959105,0.013771668833975827,,0.013515101487379774,,0.0028535620211020533,0.002144058899865875,,0.6452491057906029,0.0003533076751177656,0.06425990205569311,0.008992185691672249,,hypertension
6268,0.003014382428156569,0.0053950065864548195,0.000987589504694702,0.0011676430749600667,0.0010829183480864004,0.002178821328643861,0.008685961686244966,0.0015484174221739,0.0737950206964221,0.0027321830824521996,,0.02932146422506523,0.00040836669121483565,0.0010341177710493335,0.00026705060782146646,0.016724098417454633,,0.0770161833966803,0.0008207369774415815,0.0014341526564285725,0.0018239080411015553,0.010117733826720512,0.003460296348266887,3.895389741317987e-06,,0.00031054912659951735,0.7496937249815888,7.466163670859475e-05,0.006901115747827184,,,hypertension
6269,,0.017994932667716148,0.00014949701683200967,0.0020861858893819114,,0.003512826116269663,0.016364919893251655,0.0005502784040794188,0.05795794150593127,0.04072969908342864,8.025735724450011e-05,0.004854963634522147,3.497360907631868e-05,0.0017507020497162995,0.0038355739017629734,0.036457965866161866,,,0.004215937170416693,4.791182283865624e-05,,0.014565396302541531,,0.0051068544837076565,0.0005044892569361462,0.0016174788798822301,0.5936628628992071,6.256839311630424e-05,0.19373357832380186,0.0001222054721770789,,hypertension
6270,0.004811285395103761,0.0002804407195812799,0.001732091526475434,0.002998186798602649,0.006547488955590651,0.0003990729008117772,0.0007568198598084246,,0.0003656626244686995,0.010115500867330774,,0.00064209411088881,0.0019497209265317277,1.984056410527383e-05,0.0059632717234130795,0.0037355772977069454,0.00019285439513727306,0.1866030754313575,0.0007589786776644387,0.001168023260953996,0.16286327507472081,0.0070966510978205605,0.035858375791797854,,9.231516355718082e-05,,0.1352221824497155,0.4278992872405847,,0.0018823863695941404,4.5540776676872055e-05,hypertension
6271,,0.08172454840283429,0.0024891389065927953,3.057505501708343e-05,7.895982221583498e-05,0.004196194671890025,0.25896042136337777,0.005899544369912457,0.4221087090419085,0.015128887239917722,,0.01511385707819215,0.0015761080549210348,0.0027468135285044445,0.0010131976144044953,0.008222836765958043,,,0.001802178158683712,0.0004290802333710563,0.00026210131337876905,0.013671270391477034,,0.0044849590803847025,2.4089437286186945e-05,,0.15392326855367947,1.132409445077164e-05,0.006064464363640968,3.747245800073525e-05,,hypertension
6272,0.0013662156372878356,,,,,0.0001473146752945668,,5.858460059976981e-05,0.010960780624445865,0.0015378742048704624,,0.002560090167956931,,,0.003877276751150591,0.0017414983506444195,,,,0.01567883171158267,0.009807403409919523,,0.000466629187689817,0.004133683915717351,,,0.0010871709280233012,0.9452289725080102,0.0013476733268067437,,,hypertension
6273,0.002345040484910781,0.0007148583922256234,,0.00020820138556508513,4.069849378574361e-05,,4.338930329223907e-05,,0.5002898786657936,0.2768607536351995,,0.008264148696824137,,,0.03773232477308347,0.0023810300620601575,0.0018778486843455092,,0.04146918647522903,0.00043725654480550997,,3.8344035467560106e-05,0.0027091967047898316,0.00048187913578822615,0.00038467364236607817,,0.007500631499356056,0.10308154868195743,0.007810298826728573,0.00013330718763429524,0.005195504688791623,hypertension
6274,0.012044543623162906,0.00095408507785758,,0.0001265153048205095,,0.004251466978737751,0.053530815944899925,0.00017800171123209222,0.5042822257563255,0.19471073903055497,0.00016541159594655607,0.01386980326358307,0.0005973651447673895,0.0007705559989391548,0.011967979344841109,0.006345111027927639,0.0039656815976221674,,0.004847910895557419,0.05332599626452303,0.0008001376519271218,0.0012862389323418464,0.007486921889798823,0.001601913042427972,0.00035416096656874015,0.0001678682038071485,0.09260787246602178,,0.029760678285807696,,,hypertension
6275,,0.011676290915906927,,0.0011684608084856218,0.0017953927752607632,,0.024406326566133053,8.71274161882942e-05,0.7547354105699451,,,0.014527659861058646,,9.858888071597434e-05,,0.008849366333154952,0.003840706334558729,,0.019588758595591244,0.004073485636249224,0.08241005996070239,0.0010756533744783003,,0.002483283504700823,0.0007243037008156099,,0.055231884698883994,,0.010021478581667092,0.00020985637263513468,0.002995905112868039,hypertension
6276,0.0007712208990909358,0.0026854082351413172,,,,0.0003743526152778528,0.008741293546487982,8.271545598731918e-05,0.3813455079108209,0.02603747460469596,0.0007394619561044006,0.01809181368213185,0.00011850351860647446,0.00017005254920029084,0.01203711340597125,0.0073990041912324455,0.0002756391842786596,,0.003301745035413591,0.0010184192389040415,0.01026738185910216,0.001083714677656209,0.00407960213154649,0.0024159312338301944,,0.0005189269079777515,0.008840599495080209,0.49062115752340923,0.018982960142052537,,,hypertension
6277,0.0012462989310700113,0.004528703700767126,0.0006056550379194277,0.0002091146786329916,,0.001636905507890345,0.031810291654615803,0.0010440387942513107,0.17594074238370885,0.10137069351901026,0.006110772874143145,0.025693380384818068,0.004509060834672441,0.032604702358913835,0.002969346591313086,0.013928735886421677,0.013963622435058587,0.1010967164596271,0.0016093850340389384,0.03320769742538294,0.0002538226603172466,0.0024061487900045643,,0.00013432855824125148,0.00020891006544450526,0.0016856034467500828,0.3503172169414401,,0.09090810504554639,,,hypertension
6278,0.0008563605016163276,0.0016822421627194634,3.490829138362124e-05,0.001248155977417394,,0.0018586819557248966,0.11069619577666624,0.0016233937440123312,0.23289103508673498,0.17408585625714773,0.006897076857722241,0.012590819562311195,,0.0013999174012875781,0.008763668547144334,0.021068261212733027,0.0026439603171824304,,0.003940734791058584,8.289400914660511e-05,,0.0021431159794760343,0.019940965966208774,0.010193432010249328,0.0001471210467678297,,0.36080092065081715,0.00024182692490224626,0.024168454969569673,,,hypertension
6279,0.006091401747422489,0.06819408432358037,,0.0014429138454354425,,0.010054806640697002,0.06162785553657667,0.003288521326664782,0.14154859481180185,0.11771188419332242,0.004430367302800545,0.02224400014746181,,0.0671536183442496,0.011419319955269916,0.037633360777615296,,,0.007728227877655848,0.0025653440161224916,7.889207024097717e-05,0.01597232633299335,,0.003626823303881932,0.00034346314069085855,,0.3852489032527618,3.453064133600403e-05,0.031460363493370364,0.00010039691804809712,,hypertension
6280,0.004681832603047479,0.00010726002975299956,,0.011653283232519433,,0.0031929791465742144,0.005877939891358978,7.642089076370794e-05,0.45281935169510706,0.20927740587781954,0.00021376788538430902,0.05350771136431296,,0.0003798479314534697,0.006629060969278652,0.0033310783153165063,0.00017676091859715915,0.1527560336775432,0.008086774417113947,0.014456786618882545,,0.0016719326376926187,0.001023558544795805,,0.0006555949644650379,,0.014093336083281921,0.02046410045917221,0.0032918148261642864,,0.031575367019601806,hypertension
6281,0.0016966004456481713,,0.004394139129342271,0.0007067479830146847,0.0005167401764831605,0.013972487489464046,0.048622806968399226,0.0017306921850885834,0.034262555743272034,0.007308267640180523,0.00017641879150982181,0.014086444492628495,0.003097341809858926,0.0006801659624020563,0.00017105470663283397,0.009101660017386786,0.0010904588545485473,0.026372463696767566,0.00045320557116239357,0.0017554861774088824,0.009830460349340198,0.017650938494329985,,9.643432589962557e-05,,0.001182840316318893,0.1128649946853839,0.6875219107966989,0.0006476238474816634,9.05934334780166e-06,,hypertension
6282,0.02686327492959353,0.00021641581180383183,,0.00016343265637163194,2.0242282459994315e-05,0.004016802452984241,0.002759607272549427,,0.47549121498526653,0.2529021863023599,,0.09028492710740497,,0.0003695235455784197,0.0031577960637591135,0.0023608750643609477,0.000189652525598336,,0.016596769657769565,0.02445960577815273,,0.00018883740013014833,0.00419966226634768,0.0008045288371012506,0.0004134044666158571,,0.0274149790173119,0.0599744865728457,0.007136966890962021,1.4808112672076379e-05,,hypertension
6283,0.000504365361976253,,0.0004980047485628663,0.0037131384205032814,0.00013190452406449456,7.007101989829276e-05,,0.00027944990078485803,8.852722603221809e-05,0.003222224191811075,0.00024024349679414663,0.0002811182584014841,0.0001987431010805744,0.00012700372356565562,0.0006432561335603691,0.015286639479389005,,,0.0011828655501878468,0.0025285002403477694,,0.0035367096025450805,0.0027228639026847007,0.00031855203242453034,,,0.13048746281387283,0.8264105181605941,0.007499058942031873,2.8779168886798813e-05,,hypertension
6284,0.03623562397314094,0.03484556932638045,,0.0022325255375383953,,0.03091269912136581,0.03518342828059147,0.0013634902493035216,0.253885322165869,0.03452768947781984,,0.017110932030859345,,0.0035829568183441676,0.05341698514179583,0.011894376384027431,,,0.016231962997356953,0.04487865204657475,,0.00886971837274091,,,0.0005403287734838203,,0.3946063111650832,2.656439745696121e-05,0.017257817522680192,0.0005773849917851275,0.0018196612258018431,hypertension
6285,0.0012704710327676326,0.0031285047455090224,,,,0.0015052144930652615,0.0016239942816734453,,0.3534327308619963,0.026388524162635176,,0.003934919940310391,,,0.005531557657630384,0.00028593644285610984,0.0001430185092301752,,0.0023717738992025256,0.00015086340636094432,,,,9.3937614360748e-05,7.583400559743469e-05,,0.010430293613378728,0.5876260426044294,0.0019481494541409943,,5.8233274855324504e-05,hypertension
6286,0.0009191240670565558,,0.0005261599906931462,,,,0.038718221755059706,0.0030633855992816574,0.09063138958022574,0.0030246070419451517,,0.019524281037116863,0.00024242619850430385,0.0023698274884091856,0.0019802354605098203,0.006887890709018954,0.0006688698989035785,0.025983319439690795,,0.00047389323950046484,,0.002948133799992726,0.0012312794105851974,0.0005091793180706391,,,0.21168395523942873,0.5578476118309765,0.03041936962444292,,0.00034683927058737953,hypertension
6287,,,0.004244536091291327,,0.0001333197498116544,,,,0.00016654487614050227,,,0.007255445252328589,0.0021819579808011183,,,,,0.0002179023269327276,,0.0001626668645500689,,,,,,,0.9842162832046882,0.0013688332802989044,5.25103731569488e-05,,,hypertension
6288,0.0017758044814939788,0.007805126946201132,0.00015284892454868267,0.002252798539137281,0.00012679973780530636,0.004613341379862925,0.02678829440770586,0.0005526076502913911,0.020116155046786672,0.013985980672314307,5.7673102167241655e-05,0.005170915606615116,0.00016450517542606895,0.0011090669313074837,0.004524652514491508,0.006297821669700164,0.0007500544042839865,,0.0020579871114300083,0.0010260541533198373,,0.003635838045414983,,2.8785871731980017e-05,4.86521775751775e-05,0.00011402854119182226,0.0997192262560396,0.7880314832295436,0.009093497423613801,,,hypertension
6289,0.0012153529929065175,,,0.0006666305634048717,,0.0009452857761770204,0.000398483016379026,7.143192002534772e-05,0.004202055946045562,0.009213000084061326,,0.00321645710609186,,5.7590091109544845e-05,0.0030691477151484976,0.005057218281398522,0.00047840189719946467,,0.00044273645481057104,0.1725813374156962,,0.001744070443391163,,0.0010300543488803678,,,0.13614499608791522,0.6369302420319563,0.022535507827402698,,,hypertension
6290,0.0010171280505934096,0.0010739577989340688,,0.0004124304911511001,,0.000734845979456046,0.0018621075934395655,,0.36491646597365485,0.07919339505583263,,0.004865165718346167,,,0.021395466914975337,0.0023255604133928637,,,0.00687287361592859,0.00079343869444231,0.0007675127143598923,,0.00013440028074725312,0.0009221352595714312,8.109646569780242e-05,0.0003564303741730779,0.050569868597799585,0.45998496085747387,0.0016104181787994552,,0.00011034097123076953,hypertension
6291,0.0037533990990962847,0.009996530179742244,0.0005013248141667705,0.000419756848787686,,0.006388217929703222,0.026717963082454565,0.00042820289342977556,0.3250558624863605,0.21072765682771885,0.008868462573435754,0.06224086985466672,0.0011442655001406325,0.000971757930806994,0.03581180777866828,0.003156275312824717,,0.048396877092348474,0.003458597431314856,0.0005521167812609806,0.003083847587537757,0.0006386598140319808,,,0.0003318254251166162,0.0009920052980996747,0.22066969266463338,9.93856485966434e-05,0.025465981588316873,,0.00012865755673977585,hypertension
6292,0.0024188930822495085,0.00025655841276666855,1.297883735172559e-05,0.0026173988659313266,,0.00036713005811198963,0.008035912543563367,0.0001277761506720271,0.050291284348518206,0.11159787899638776,0.0020236925154465775,0.016627701648121183,3.289984351949045e-05,0.0002589730801809431,0.007753396456093248,0.010858658750850292,0.008733147759435136,0.05888236917508018,0.01650505666570449,0.004257360484792777,0.0002581681910428516,0.0026824942749744773,0.007865678490857014,0.0001930727819997008,0.0003424803282579372,0.00013773665375590953,0.15048408548043382,0.5342864159765666,0.0009229060079641768,0.00033845588256747964,0.0008294382568033002,hypertension
6293,0.0032663874016705245,,0.00013828176048383422,,,0.009505072863850715,0.0017637256044128597,0.0011746351742198222,0.04307897256145434,8.448863607583716e-05,,0.0011850696220805073,0.0003322814464373452,0.00023482572952492875,0.0002549854880130481,0.0006256616503649524,,0.03681536599079135,,0.051430886978720815,,0.0011763573646434305,0.00025579593056533433,7.638421055297509e-05,,0.001314943041084372,0.0038423081403889114,0.8423648713675712,0.0010786990370929425,,,hypertension
6294,0.0006653382223154586,0.0007556333765627053,,,,8.370350335781837e-05,0.003857894469761848,4.593229746760282e-05,0.017829892509007284,0.13909011152968676,0.00011038399505312295,0.0069318010011985304,2.877307927925006e-05,,0.0076199484281789945,0.005739549225245605,0.0010218105172405676,0.04552926509893493,0.004127733638711615,0.004626292630586621,0.0055109340316995626,0.0002320679630595514,0.009551825285677442,0.00016688385981965034,0.00019220416958539035,0.0003798046464861008,0.042519287118187775,0.698784049669659,0.004598879733236935,,,hypertension
6295,0.005652443484053841,0.0014724467572895705,,0.0020041777896694776,8.998002782929463e-06,0.0008354560697131301,0.021553781911501754,0.0004415812309131988,0.2068657817159225,0.07343439844786148,,0.011451741164470586,0.0046015446684626446,5.942077309481721e-05,,0.011588239168951252,,,0.013190223211587524,0.1037322017807217,0.03182067286046169,0.005404913520704573,,0.0014172703251300973,0.0019135186672905279,0.0036849368000657357,0.384189252785476,,0.11467699886387478,,,hypertension
6296,0.03143787145808855,0.0010089097672433011,,0.0005027531081106377,0.0005885712160231402,0.02470005598841431,0.0003114249185153419,0.00018111753652921912,0.513617729194518,0.0013397835487416463,,0.011207407293955708,0.012344922667674117,,,0.00187657216707254,,8.484566476335231e-05,,0.04488967754028285,0.00026255965027054584,0.00021636860068591275,,,0.00048208869119119665,0.0017314350270618774,0.25695351551569506,0.017503976684703056,0.07875841376045953,,,hypertension
6297,0.0035718898037182542,7.386846795924008e-05,,,,,0.0015864251716786798,0.00020039317490293845,0.014418950256699165,0.0016617909734479043,,0.008431237128388263,,0.0004536921444253327,0.005469261296603736,0.0009237301829429971,,,0.00021823640280525493,0.002788409887643814,,0.0006510906517083019,,0.0038193242158182095,,,0.007467827599480674,0.946689301362761,0.0015745712790163017,,,hypertension
6298,0.02135877746279281,0.0005372299295746579,,0.00024894746189241626,0.0002128794831615465,0.06914584361630101,0.0029077847635528365,0.00012362430391087966,0.49852219298015205,0.0547736688596259,,0.0035988263270631247,1.1238573082807244e-05,0.0003903443930040143,0.015378419090833415,0.0054629919669031855,,1.8295351530151325e-05,0.00027168597022274717,0.107341441049045,0.004109789359083779,0.0012361123580264385,,,0.00023026006711519026,0.005550548292083195,0.14541145396164273,,0.051794924268352555,0.00017890240174840835,0.011183817709299148,hypertension
6299,,0.0026098523184453696,,0.0004883513300222771,3.207697157198957e-05,0.06649607612276599,0.0034677056863834503,0.0007702585609530316,0.18494121894959434,0.04140047235396856,,0.01319987942348635,8.358518553854975e-05,0.0014663905305489979,0.03601133550826168,0.009662056767192333,0.0003308451747393027,,0.026599725865266034,0.009364625104507186,8.245426666902449e-05,0.001949806941867892,0.007466223565799535,0.007434455026646507,0.00048680916792747,,0.224192328586627,0.35314278241408825,0.002625582371812403,0.005396127980536682,0.0002989738247799541,hypertension
6300,0.023134142315917344,,,0.0031281859931812893,0.00012474984053539504,0.007052273938875217,5.5117301391960543e-05,0.0010470257161290478,0.14546399835318027,0.04090607159199474,,0.004520024734777169,0.0013315446770897576,,,0.012788939510639566,,,4.161711523149875e-05,0.122409131566521,0.00028654906414273413,0.010747975276591408,,0.00043241197777118217,,4.6996888663863215e-05,0.6246333126127468,,,0.0017996864708645683,5.024505375510216e-05,hypertension
6301,,0.0023997543026852623,,0.00039294991046160647,,0.00024292735653183442,0.02503890578159021,0.0006037295768656325,0.008539558743635921,0.04665529568495102,0.008049963576060524,0.0035431202628912746,,0.0007600199194366754,0.006246963408043352,0.009777750280382448,,0.001150644682499101,0.001420159594073745,0.00031247959177690396,,0.0013620309090942176,1.9713206210448483e-05,0.0006196012351991731,0.0001276809202245971,,0.8764107326377706,,0.006326018419615509,,,hypertension
6302,0.00019374809872126257,0.008095668646568587,,,,,0.013786028109012215,0.0005575674963200545,0.07434684270931084,0.051588681559514696,0.0024492803838347494,0.010741128229108554,,0.0003220678978743519,0.0008272081945404258,0.006029867860202873,0.010264949732251331,0.028240291613614077,0.002166744285699488,0.10755820529011585,0.00018793459875963165,6.733089955561608e-05,0.00646059535736007,4.904479967630432e-05,6.902209954445415e-05,,0.0331088335814817,0.6256985448703897,0.017064630687373437,,0.00012578299916983222,hypertension
