i,changedTaxaCount,changedTaxaRate,MicrobiotaDensityFoldChange,qmd_Density_delta,MicrobiotaDensityFoldChange_ori,changfold,ancomP_FNR,ancomP_FPR,mwu_diff_pvalue_FNR,mwu_diff_pvalue_FPR,mwu_logged_pvalue_FNR,mwu_logged_pvalue_FPR,qmd_diff_pvalue_FNR,qmd_diff_pvalue_FPR,qmd_diff_qvalue_FPR,qmd_diff_qvalue_FNR,ANCOM_BC_diff_qval_FPR,ANCOM_BC_diff_qval_FNR,qmd_logged_Density_diff_MAE,logged_relative_abundance_diff_MAE,ANCOM_BC_diff_MAE,groupsize,DR_inferred_foldchange_MAE
37.0,7.0,0.1206896551724138,4.9219300056961615,4.640000000000001,0.2499242315134893,-0.3949680158083666,0.75,0.38636363636363635,0.0,0.9545454545454546,0.0,0.9545454545454546,0.25,0.06818181818181818,0.0,0.5,0.09375,0.8333333333333334,0.8368374757830185,4.871742788848954,2.6204992616494045,76.0,1.0907834080812615
38.0,37.0,0.6379310344827587,3.5901186423368614,3.6999999999999993,-0.06961736957469357,-0.0362517175902798,0.2903225806451613,0.38095238095238093,0.22580645161290322,0.9047619047619048,0.22580645161290322,0.9047619047619048,0.03225806451612903,0.047619047619047616,0.0,0.06451612903225806,0.0,0.84,0.5148859155047778,3.777765510607432,2.0413424252496815,92.0,2.93308945406117
39.0,35.0,0.603448275862069,4.099942952662353,3.9800000000000004,0.0374297565288515,0.20299203975523128,0.391304347826087,0.43333333333333335,0.043478260869565216,0.9333333333333333,0.043478260869565216,0.9333333333333333,0.043478260869565216,0.03333333333333333,0.03333333333333333,0.043478260869565216,0.0,0.875,0.4525785170090646,3.9110219000561997,1.6690553575744065,89.0,2.75592515676874
40.0,16.0,0.27586206896551724,3.0342739836161456,3.58,-0.4211998633127792,0.22878926332226446,0.75,0.0,0.25,0.5789473684210527,0.25,0.5789473684210527,0.0,0.0,0.0,0.0,0.05263157894736842,1.0,1.0012067212122042,3.4270820004240923,2.512345926536188,14.0,1.8861275054817503
41.0,6.0,0.10344827586206896,2.3515170361658453,1.8100000000000005,0.2310212371970195,1.835266513105156,0.75,0.0,0.25,0.5454545454545454,0.25,0.5454545454545454,0.0,0.030303030303030304,0.0,0.5,0.0,0.75,0.5367400598655984,1.8482068459892977,2.252665015321676,29.0,0.8009409621605335
42.0,4.0,0.06896551724137931,0.05408765499915802,-0.3100000000000005,0.07671299547436661,1.0002425102073953,0.6,0.15384615384615385,0.2,0.02564102564102564,0.2,0.02564102564102564,0.6,0.1282051282051282,0.02564102564102564,0.8,0.058823529411764705,1.0,0.627853122421249,0.691274187350935,2.7576374406952775,50.0,0.3314844228295049
43.0,16.0,0.27586206896551724,3.9223717223743653,4.17,-0.045642903721542886,-1.9488982756369908,0.4,0.0,0.1,0.8709677419354839,0.1,0.8709677419354839,0.1,0.03225806451612903,0.0,0.5,0.0,0.8,0.827995059079256,4.0845577057685105,2.165993363842554,33.0,1.433468130187555
44.0,21.0,0.3620689655172414,1.996297323872895,1.7400000000000002,0.18127691095499188,-1.0924458742955536,0.5,0.0,0.25,0.4782608695652174,0.25,0.4782608695652174,0.125,0.0,0.0,0.375,0.0,1.0,1.0069143296245793,1.5774903760058794,2.7682075648324815,21.0,1.3296253409894376
45.0,49.0,0.8448275862068966,4.491213226362632,5.470000000000001,-0.05688816766451765,-0.5355658699009909,0.12195121951219512,1.0,0.21951219512195122,0.9,0.21951219512195122,0.9,0.07317073170731707,0.3,0.3,0.07317073170731707,0.14285714285714285,0.7419354838709677,0.799759840997554,4.929760551888455,2.9490604602778396,79.0,3.7646962626716602
46.0,52.0,0.896551724137931,5.258583826347356,5.98,-0.17858634137972018,-0.12930038465449692,0.3076923076923077,0.5714285714285714,0.15384615384615385,1.0,0.15384615384615385,1.0,0.05128205128205128,0.14285714285714285,0.14285714285714285,0.05128205128205128,0.0,0.7647058823529411,0.8675227530974874,5.295925214928601,2.6990921744126157,62.0,4.176360471572575
47.0,21.0,0.3620689655172414,1.5132645012424746,2.1899999999999995,-0.3479083215733567,-1.1630471611534365,0.25,0.0,0.25,0.6,0.25,0.6,0.25,0.0,0.0,0.25,0.0,1.0,0.8859901926014163,1.965785738209842,2.632103906986444,11.0,1.5802086754971492
48.0,36.0,0.6206896551724138,4.9420209917246325,4.85,-0.19703524632836888,1.1369763136112316,0.3157894736842105,0.46153846153846156,0.21052631578947367,0.9615384615384616,0.21052631578947367,0.9615384615384616,0.0,0.07692307692307693,0.038461538461538464,0.05263157894736842,0.09523809523809523,0.5625,0.5284549822395302,4.954069257941473,1.9747350195539726,54.0,2.9334762787436466
49.0,22.0,0.3793103448275862,3.2618082391852634,3.2200000000000006,-0.06530318823471504,-0.9461320826814223,0.4666666666666667,0.058823529411764705,0.13333333333333333,0.9411764705882353,0.13333333333333333,0.9411764705882353,0.0,0.0,0.0,0.13333333333333333,0.03571428571428571,0.8333333333333334,0.6387091918787523,3.5537482660832107,2.033376350723198,77.0,2.0001359345741596
50.0,47.0,0.8103448275862069,6.828914964236006,6.420000000000002,-0.11304022411604107,0.7604839335729221,0.5,0.7692307692307693,0.28125,1.0,0.28125,1.0,0.0,0.07692307692307693,0.07692307692307693,0.03125,0.0,0.7241379310344828,0.6390368434152355,6.784013471746007,3.4405020041577496,54.0,3.826764346975174
51.0,53.0,0.9137931034482759,6.589498684809655,6.190000000000001,-0.1623335927348606,1.4165077597900064,0.3448275862068966,0.8461538461538461,0.27586206896551724,0.8461538461538461,0.27586206896551724,0.8461538461538461,0.0,0.0,0.0,0.0,0.16666666666666666,0.6071428571428571,0.8343875800850711,6.6768055805214965,3.5911870239294985,36.0,4.1956855611193555
52.0,54.0,0.9310344827586207,6.0715231466826785,5.75,0.20066225917743447,1.4555294008451432,0.35,0.5,0.275,0.9,0.275,0.9,0.025,0.3,0.2,0.075,0.2,0.6944444444444444,0.711853678534804,6.325576879447557,3.7886063803355303,83.0,4.193922733259231
53.0,49.0,0.8448275862068966,3.8832517233123203,3.6799999999999997,-0.22292758240048727,-0.6442858836990579,0.45,0.1111111111111111,0.15,0.6666666666666666,0.15,0.6666666666666666,0.1,0.0,0.0,0.2,0.0,0.95,1.0706153683195894,4.395909888687233,3.2616124410044023,12.0,3.812318543934232
54.0,8.0,0.13793103448275862,0.034134402296096766,0.16999999999999993,-0.0681804394214538,-2.2664797932559133,0.75,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.5,0.02857142857142857,0.0,0.75,0.06060606060606061,1.0,0.7524159398930924,0.7490344014087801,2.0663780992124656,28.0,0.4401015704784887
55.0,21.0,0.3620689655172414,1.276640395767224,1.5399999999999991,-0.160950905129134,0.2930958318315692,0.42105263157894735,0.0,0.15789473684210525,0.5483870967741935,0.15789473684210525,0.5483870967741935,0.10526315789473684,0.0,0.0,0.15789473684210525,0.038461538461538464,0.7692307692307693,0.7106318888029608,1.6071298522740187,2.3966081947561735,74.0,1.6170945688693659
56.0,40.0,0.6896551724137931,1.8999339517921925,2.869999999999999,-0.13499057762216182,0.004714805762742795,0.18181818181818182,0.0,0.0,0.23076923076923078,0.0,0.23076923076923078,0.18181818181818182,0.0,0.0,0.6363636363636364,0.0,1.0,1.3860343544312288,2.542872753694544,5.327774548355906,12.0,2.7647481927088284
57.0,35.0,0.603448275862069,2.8272883723162114,2.5500000000000007,0.40896903559370656,2.2620319509270423,0.5238095238095238,0.23809523809523808,0.23809523809523808,0.7619047619047619,0.23809523809523808,0.7619047619047619,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.10526315789473684,0.7894736842105263,0.6782769910250698,2.6067126652378123,3.1598072427412176,47.0,2.3542987374376123
58.0,7.0,0.1206896551724138,0.27363824271829884,-0.35999999999999943,0.105023145811181,-0.30533260168246473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8081714923963432,0.912772910932304,3.1986134414688943,7.0,1.7975201421974363
59.0,33.0,0.5689655172413793,2.596735926561124,2.2699999999999996,0.1923795226378786,0.8740817331797471,0.5384615384615384,0.13636363636363635,0.19230769230769232,0.7727272727272727,0.19230769230769232,0.7727272727272727,0.07692307692307693,0.045454545454545456,0.0,0.07692307692307693,0.15,0.8181818181818182,0.6490088775988092,2.245771983016855,2.8482786827638447,64.0,2.543377204420636
60.0,26.0,0.4482758620689655,4.03040591694446,4.0,0.13098099300346178,-0.7797698646547977,0.3333333333333333,0.15625,0.0,0.9375,0.0,0.9375,0.0,0.0,0.0,0.08333333333333333,0.0,0.5555555555555556,0.8152624332976888,4.093594007879382,1.7671075167285768,48.0,1.6534767427325918
61.0,3.0,0.05172413793103448,-0.014380775983028116,-0.11999999999999922,-0.009025620580999316,-8.288602128432068,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.6666666666666666,0.05405405405405406,0.5,0.5158302762172161,0.541223250859552,1.9338836788555023,56.0,0.5445749191742836
62.0,55.0,0.9482758620689655,5.625622571311425,5.99,0.033907679418803134,0.041373262904467537,0.40540540540540543,0.15384615384615385,0.1891891891891892,0.9230769230769231,0.1891891891891892,0.9230769230769231,0.05405405405405406,0.15384615384615385,0.0,0.05405405405405406,0.1111111111111111,0.7586206896551724,0.6660157683357263,5.994538936240336,3.6516111513775527,55.0,4.5309300415615175
63.0,46.0,0.7931034482758621,4.6892107972584185,4.470000000000001,0.1319994911611886,0.3644268199156189,0.53125,0.3076923076923077,0.21875,0.9230769230769231,0.21875,0.9230769230769231,0.03125,0.07692307692307693,0.07692307692307693,0.03125,0.0,0.6785714285714286,0.7198952372241111,4.644722789584841,3.229124231716486,46.0,3.749460575773775
64.0,38.0,0.6551724137931034,3.5917114636499363,3.66,0.06854894360890285,1.0344091714209909,0.2608695652173913,0.19047619047619047,0.08695652173913043,1.0,0.08695652173913043,1.0,0.043478260869565216,0.047619047619047616,0.047619047619047616,0.08695652173913043,0.0,0.6666666666666666,0.7146753222622565,3.734799403091095,2.7148007792549085,41.0,3.0551428072823654
65.0,47.0,0.8103448275862069,5.070688105525264,4.08,0.7380379010812135,-0.2698570901950813,0.6,0.0,0.4,0.9230769230769231,0.4,0.9230769230769231,0.13333333333333333,0.0,0.0,0.26666666666666666,0.0,0.7333333333333333,0.762376331269081,4.2661643437396295,2.7209146463154323,13.0,3.278201463573268
66.0,29.0,0.5,3.5000717817042144,3.369999999999999,0.2614451040682866,0.7110952828675988,0.2,0.27586206896551724,0.04,0.7931034482758621,0.04,0.7931034482758621,0.12,0.10344827586206896,0.10344827586206896,0.12,0.0,0.75,0.6713796663345,3.5874949028608514,1.8971411824256776,99.0,2.4264536510954042
67.0,19.0,0.3275862068965517,2.7184428461420183,2.33,0.19240829806608414,0.49037738035819967,0.6363636363636364,0.0,0.36363636363636365,0.7631578947368421,0.36363636363636365,0.7631578947368421,0.18181818181818182,0.07894736842105263,0.0,0.2727272727272727,0.0,0.8888888888888888,0.6451051997586931,2.4924475778828663,1.5901407096538223,65.0,1.323694739511611
68.0,11.0,0.1896551724137931,3.714684430823162,3.289999999999999,0.30158324314597,2.2180239576947947,0.36363636363636365,0.19444444444444445,0.36363636363636365,0.8888888888888888,0.36363636363636365,0.8888888888888888,0.09090909090909091,0.0,0.0,0.2727272727272727,0.03225806451612903,0.5,0.6596091458788441,3.259329861476699,1.5097394682895822,58.0,1.0669434157078481
69.0,30.0,0.5172413793103449,5.366790811547247,4.51,0.6812970925675117,0.28563116506515424,0.4117647058823529,0.2777777777777778,0.35294117647058826,0.9444444444444444,0.35294117647058826,0.9444444444444444,0.17647058823529413,0.0,0.0,0.17647058823529413,0.0,0.8235294117647058,0.9616260737819983,4.988267050735914,2.8033101542345253,22.0,3.1652420872473668
70.0,22.0,0.3793103448275862,2.9312338364211072,3.09,-0.2288000812962565,0.8619200996486569,0.3333333333333333,0.06451612903225806,0.13333333333333333,0.8709677419354839,0.13333333333333333,0.8709677419354839,0.06666666666666667,0.06451612903225806,0.03225806451612903,0.06666666666666667,0.04,0.7857142857142857,0.5485950783450014,3.206714405085451,1.7623605056030238,59.0,1.9064682822332881
71.0,21.0,0.3620689655172414,2.5775412196059198,2.4800000000000004,0.1869525707082076,-1.4927755759202619,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.7407407407407407,0.1111111111111111,0.7407407407407407,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.746366599733515,2.4523306183294347,2.188789565114449,25.0,1.8206386592546668
72.0,43.0,0.7413793103448276,4.205599818104332,4.050000000000001,0.17578217042179745,0.9754679085992946,0.3333333333333333,0.5263157894736842,0.09090909090909091,0.8947368421052632,0.09090909090909091,0.8947368421052632,0.030303030303030304,0.05263157894736842,0.05263157894736842,0.030303030303030304,0.0,0.6538461538461539,0.6396501246147043,3.9803518025698637,2.404611146162525,94.0,3.254508326967247
73.0,5.0,0.08620689655172414,1.0439426643327394,1.2100000000000009,-0.05707223972840581,3.1704021482387095,0.6666666666666666,0.0,0.0,0.4897959183673469,0.0,0.4897959183673469,0.3333333333333333,0.04081632653061224,0.0,0.6666666666666666,0.08823529411764706,0.8333333333333334,0.4664448532626013,1.2591987628467727,1.9430990733029085,98.0,0.49912184137018745
