,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1279,taxa1301,taxa133925,taxa1350,taxa1357,taxa1378,taxa1380,taxa1386,taxa1485,taxa1505663,taxa1506553,taxa1508657,taxa1573535,taxa1578,taxa1654,taxa1678,taxa1716,taxa1730,taxa189330,taxa2039240,taxa2048137,taxa207244,taxa2147,taxa216851,taxa2172,taxa237,taxa239759,taxa239934,taxa244127,taxa283168,taxa286,taxa292632,taxa29465,taxa32207,taxa32636,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa44249,taxa447020,taxa44748,taxa459786,taxa52225,taxa52784,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa724,taxa79206,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,condition
5886,1.32413694205727e-05,2.64827388411454e-05,1.32413694205727e-05,6.620673202356417e-05,0.011361088748569214,,0.0004237231309825303,,,,3.972410826171811e-05,6.620673202356417e-05,0.001377096435615995,0.002145101155656981,0.0008474462619650606,0.01493625734133085,0.01187744956473175,,9.268947086470956e-05,0.0003310336601178208,0.008315572631044498,1.32413694205727e-05,0.03068025628476663,0.002290757024838376,0.004925785281598268,0.0017478589222468068,2.64827388411454e-05,,0.030945053752560254,,1.32413694205727e-05,0.04087605204816494,,0.0059453648579381,,,,6.620673202356417e-05,,,0.00031779263593514613,,0.0473775721439792,3.972410826171811e-05,0.06423381251558767,0.002992545116036055,2.64827388411454e-05,,7.944810144413687e-05,0.031898370668337034,,0.0018405437899395426,9.268947086470956e-05,0.013055976669327361,0.0001456547183884017,2.64827388411454e-05,0.0017213791754674445,0.00010593084028528226,9.268947086470956e-05,6.620673202356417e-05,0.6418214191018161,,0.00038399890764151287,0.0026350282567598918,0.021093460173503848,3.972410826171811e-05,5.29654776822908e-05,,2.64827388411454e-05,0.0003310336601178208,3.972410826171811e-05,Obesity
5887,,,0.0013169752522382307,,0.0038122949491704583,6.931453280051736e-05,0.0009704034592072432,0.00013862906560103473,,,6.931453280051736e-05,,0.00027725813120206945,0.043737406616199695,,0.003257782170652716,0.01705137681087047,,0.008733632874808387,0.0006931453280051736,0.003257782170652716,0.0009704034592072432,0.005337209444952243,,0.0008317743936062085,0.00034657179303098734,,6.931453280051736e-05,0.02017048288345578,,,0.0067928294402802986,,0.00020794272742995264,0.00013862906560103473,6.931453280051736e-05,,6.931453280051736e-05,,0.011436902266943364,0.001039717121036161,0.0020101153544138076,0.0018021795947566503,0.003257782170652716,0.0539960585033818,0.00020794272742995264,,,,0.00027725813120206945,,6.931453280051736e-05,,0.0015942333834403,0.007555277978455197,0.00020794272742995264,,,0.00013862906560103473,6.931453280051736e-05,0.3377697540467567,0.0026339574722492568,,0.45497988607365725,0.0020101153544138076,,,,6.931453280051736e-05,0.00041588719680310423,6.931453280051736e-05,Obesity
5888,,,,,0.005122949382112759,,0.0008965165675547894,,,,0.00012807364941580765,0.000512294938211276,0.0003842216293435135,0.006531762590619052,,0.0014088115057660651,0.017289964806756975,,0.007428272347212933,0.001024589876422552,0.011014345428392998,0.001024589876422552,0.012423158636899289,0.00012807364941580765,0.0003842216293435135,0.0003842216293435135,,0.00012807364941580765,0.03714136173606467,,0.00012807364941580765,0.028944710834293317,,0.00012807364941580765,,0.00012807364941580765,,0.00025614661773552474,0.00012807364941580765,0.01203893530481555,0.0007684415559468006,0.0011526631852903143,0.1435706287641814,0.001536884814633828,0.023181275716025896,,,,,0.0024334030849288433,,,,0.0011526631852903143,0.1461320608867321,0.022412829051858416,,,,0.00012807364941580765,0.4677257127856526,0.010245898764225518,0.00012807364941580765,0.03291499022015485,0.0006403682470790382,,,,,,0.0007684415559468006,Obesity
5889,,,0.10282402608315627,,0.018105663157168203,,0.022969850945451262,0.014457513629968322,0.0005404664679409066,,0.0001351167907049782,0.0013511679070497822,0.0001351167907049782,0.034995149077451944,0.0001351167907049782,0.008917729727777757,0.007431418277181254,,0.0006755856907224068,0.0517497242386561,0.5335767425931124,0.002296985094545126,0.006350499238879568,0.0004053507195544378,0.0036481495271998765,0.0008107014391088756,,0.0001351167907049782,0.01107956780438113,,,0.03323873815709371,0.0001351167907049782,0.0008107014391088756,0.0002702335814099564,0.0001351167907049782,,0.0031076865336540018,,0.002296985094545126,0.0009458171874953444,0.0032428057564355024,0.002026753597772189,0.008782610504996256,0.03377921504821971,0.0001351167907049782,0.0005404664679409066,,0.0006755856907224068,0.0002702335814099564,,0.0010809364102768446,,0.03756237956635014,0.004864222532233379,0.0004053507195544378,,0.0001351167907049782,0.0001351167907049782,,0.024591281618829265,0.0001351167907049782,,0.005810022347753566,0.004999307011064565,0.0014862871298312822,0.0004053507195544378,,0.00459398408667038,0.0006755856907224068,,Obesity
5890,5.7165734269984454e-05,,0.0005144908778524483,,0.06293936579284755,,0.008403357093068421,,5.7165734269984454e-05,0.00011433134677706694,0.00011433134677706694,,,0.00388726846920412,0.00022866220650252604,0.0027439513485463906,0.019950851488308344,0.008403357093068421,0.0005716573426998446,5.7165734269984454e-05,0.0004001591657866755,0.00011433134677706694,0.0018864726402707422,5.7165734269984454e-05,0.0013148079917967796,0.0004001591657866755,,0.015377558653097033,0.008517692458021253,,5.7165734269984454e-05,0.017721372753179105,,0.0021151311938862093,0.0058880642981374975,0.00017149695928414942,,0.00011433134677706694,5.7165734269984454e-05,0.002000795828933377,0.00022866220650252604,0.023495126038944162,0.08300455264610873,0.023666568204922425,0.00022866220650252604,0.0007431543019839941,,,5.7165734269984454e-05,0.009146512612681436,,5.7165734269984454e-05,,0.0010289817557048967,0.07831692444594458,,5.7165734269984454e-05,,,,0.24712755058676134,0.02103697657390926,0.00011433134677706694,0.3358488714805117,5.7165734269984454e-05,,,,,0.011547470042659528,,Obesity
5891,,,0.00431447809064005,0.00023969322725778057,0.0028763187270933665,,0.007909901975169,0.0007190789538972776,0.00023969322725778057,,0.00047938645451556114,0.00047938645451556114,0.00047938645451556114,0.01246407693244715,,0.003116008314970827,0.07142851621397285,,0.00431447809064005,0.0019175458180622446,0.05441033711185395,0.0009587729090311223,0.005512940587548633,0.00023969322725778057,0.0019175458180622446,0.00023969322725778057,,0.00023969322725778057,0.009827418678188683,,0.00023969322725778057,0.0941995365755764,0.00023969322725778057,0.02085328529576467,0.01869607900486752,0.0009587729090311223,,0.00047938645451556114,0.0009587729090311223,0.00023969322725778057,0.0014381593635466833,0.0007190789538972776,0.030201324798198426,0.049616472566698336,0.0062320239087022946,,,,0.00047938645451556114,0.02133266447151959,,0.00047938645451556114,,0.002157235405939705,0.04074781224001949,0.022770874786390755,,,,,0.25575235685796405,,,0.2425697934627357,0.003116008314970827,,,,0.00023969322725778057,0.0007190789538972776,0.00023969322725778057,Obesity
5892,,,0.00014578356700950353,1.457835670095035e-05,0.0006851812771620579,,0.0029156607131714377,1.457835670095035e-05,2.9156607131714376e-05,,,,2.9156607131714376e-05,0.003338435395443097,0.00016036171117008122,0.0002624097829959884,5.8313320533615074e-05,0.000451927782487225,0.0006851812771620579,,0.0005539769170149954,1.457835670095035e-05,0.000451927782487225,,0.00017493985533065888,0.0001312054228489258,,0.001501565851769315,0.00342590638581029,,2.9156607131714376e-05,5.8313320533615074e-05,,1.457835670095035e-05,0.00032072342234016243,1.457835670095035e-05,,0.00029156607131714375,,0.001151692517319177,0.0001312054228489258,5.8313320533615074e-05,0.00214301269644964,0.0018514498132380863,0.00762447141536101,0.0005685550611755731,1.457835670095035e-05,,,0.00033530156650074007,,,,4.373496383266472e-05,0.0005393977101525544,,,,0.00011662621598648483,,0.003761210077714756,,4.373496383266472e-05,0.9652744191631499,0.0004227714941660695,,,,1.457835670095035e-05,0.0001312054228489258,,Obesity
5893,0.00016883344073811954,,0.03579281304953375,0.00016883344073811954,0.009116997479749157,0.00016883344073811954,0.08762441964986767,0.006415665993700373,0.008948158690369346,0.01046767808011158,0.001519501560936597,0.0005065015108014011,0.007766346594062795,0.05065015108014011,0.0011818328965797942,0.013169009566160364,0.035286177822690085,,0.0011818328965797942,0.014519660451846725,0.14046929670388894,0.001519501560936597,0.040351044357323784,,0.00033766569288919666,0.005909179340237002,,0.0035454957182717768,0.19027525383713,,0.00016883344073811954,0.021273004024306725,0.00033766569288919666,0.0027013344575163916,0.00033766569288919666,0.0005065015108014011,,0.008948158690369346,0.0013506657430243927,0.00219483294671499,0.0016883344073811953,0.0027013344575163916,0.018402833748878127,0.00033766569288919666,0.023467848856892133,,0.0011818328965797942,,,0.002026000100270392,,,,0.004052012086411209,0.0006753343572459993,0.005909179340237002,,,0.01029883929073177,,0.1759242538866067,0.00016883344073811954,0.00016883344073811954,0.00472733752925439,0.04271484683799325,0.00016883344073811954,0.00016883344073811954,,,0.00033766569288919666,,Obesity
5894,,,0.006511691051599626,,0.01619431695865736,,0.0011607827629896107,0.0008493540605218025,5.662340044869239e-05,2.831176130017453e-05,2.831176130017453e-05,0.0004529872035895391,0.0009626008614191875,0.037852966126724286,,0.002349877226203568,0.021488614061984348,2.831176130017453e-05,0.0002548059127773991,0.0015854582663548038,0.05934158018870864,0.0008493540605218025,0.0002548059127773991,8.493540605218027e-05,0.0003114287024678082,0.0002548059127773991,2.831176130017453e-05,2.831176130017453e-05,0.005775605168515124,,0.0007361072596244178,0.23065591949574937,,0.004982871454650597,0.0094278175512472,0.0002548059127773991,,8.493540605218027e-05,5.662340044869239e-05,0.0023215655259792214,0.0002831176130017453,0.0045015633894624615,0.020724219532466916,0.16120720585514575,0.010050668848599982,,0.00011324710627652646,,0.0006794808053843088,0.004897945515351809,,0.002689617628895722,,0.0009626008614191875,0.026924484935390153,0.00014155880650087264,,0.0003397404026921544,,0.00016987050672521886,0.2589676197200956,5.662340044869239e-05,0.0008210423602974564,0.09614679048035871,0.0008210423602974564,0.00016987050672521886,2.831176130017453e-05,8.493540605218027e-05,0.003907020738542609,5.662340044869239e-05,,Obesity
5895,8.710039287999447e-06,,0.00034840111514513976,6.968033712273746e-05,0.004799237797338637,6.097030924410897e-05,0.007952263097466352,2.6130083635885478e-05,5.226028136548048e-05,8.710039287999447e-06,7.839036500136596e-05,1.7420055757256985e-05,0.00011323059060958946,0.0005138928998698859,0.0020294418581247864,0.0008274543598753497,0.001254243558147665,0.0023604163000775173,7.839036500136596e-05,0.0005138928998698859,0.00815260024201625,,0.0006532526613656847,,0.00012194107486305602,0.00033969120136022074,,0.003797574893331052,0.00520860602710402,,3.484011151451397e-05,0.00806550110416706,3.484011151451397e-05,0.0003222713737903828,0.005286999814916671,1.7420055757256985e-05,,0.002351710950040979,1.7420055757256985e-05,0.003100770381166581,8.710039287999445e-05,0.0031965862784232614,0.02721887990585511,0.014728699243339595,0.007873880719024654,0.0028568950770630408,7.839036500136596e-05,,1.7420055757256985e-05,0.0011671444202984752,,1.7420055757256985e-05,,0.00011323059060958946,0.022567735743476196,0.00028743171865070697,8.710039287999447e-06,,2.6130083635885478e-05,8.710039287999447e-06,0.1683213087208948,5.226028136548048e-05,5.226028136548048e-05,0.6796710598055326,0.00045292236243835783,1.7420055757256985e-05,,3.484011151451397e-05,8.710039287999447e-06,0.012446596865478065,6.968033712273746e-05,Obesity
5896,,,0.0011614416615321724,7.259013564203705e-05,0.017203845867469324,,0.001814753391050926,0.0005807195589150349,7.259013564203705e-05,0.0002177701525559009,,7.259013564203705e-05,0.0001451802712840741,0.019744495527536418,,0.007331610822211631,0.011396650278318977,0.0002177701525559009,0.1361791270238484,0.011904780210332394,0.2703243098464657,0.0008710806102236036,0.0027584159970698388,0.0004355403051118018,0.0013066209153354052,0.0015969819666439742,,0.0001451802712840741,0.05814470577163756,,,0.0014518027128407412,,0.001887343017952543,0.0001451802712840741,,,0.0002177701525559009,7.259013564203705e-05,0.014155066275388817,0.0004355403051118018,0.003774675861096675,0.008565637023241214,0.0012340312884337886,0.03273820917096665,,0.0002177701525559009,,0.00029036105130856877,0.001887343017952543,,0.0001451802712840741,,0.005807195589150348,0.04144886265107653,0.04210233972123195,,,,,0.046312421071228994,,7.259013564203705e-05,0.24448334892667237,0.007476779901206453,0.0004355403051118018,0.0002177701525559009,,7.259013564203705e-05,0.0005807195589150349,7.259013564203705e-05,Obesity
5897,0.0002195144029509116,,0.0027988163027402656,0.00010975736284632194,0.0038963963860381315,,0.00790254109815408,0.0004939078100667164,0.00027439340711580494,0.00010975736284632194,0.00010975736284632194,,0.0004390304196104848,0.005542750373898314,0.0006036658183965031,0.0020305134718490827,0.022994218832239892,0.014762368207505894,0.00016463539878601828,0.00016463539878601828,0.004719565311424916,0.00016463539878601828,0.0022500262610913326,,0.00016463539878601828,0.0006585448225613963,,0.2934367830317631,0.005103724795413814,,,0.02293935273774429,0.0008231802213474146,0.007189104361758498,0.0037866319228736984,0.00016463539878601828,,0.0005487868142316099,,0.009054987275947547,0.00016463539878601828,0.004170775269775982,0.02661618792328032,0.08884870108837953,0.0014268460397439176,5.487868142316097e-05,0.00016463539878601828,,0.00016463539878601828,0.018110006826068326,,0.0007134238267262897,,0.0017012362194423994,0.011195265210961062,5.487868142316097e-05,0.00027439340711580494,0.00016463539878601828,5.487868142316097e-05,5.487868142316097e-05,0.1317089645122793,,0.0005487868142316099,0.26188071015348474,0.0012622106409578995,0.0017012362194423994,,,0.0004939078100667164,0.03484803854801431,,Obesity
5898,,,0.006010011901412,0.00012652646290348644,0.007465055415110031,0.0002530529258069729,0.20187198198433923,0.0012652646290348649,0.0017081062664977891,0.0006326323145174324,0.00031631517455943766,0.0001897896943552297,0.0004428416374629242,0.009362962185655114,0.015246441727967956,0.0025305292580697298,0.006073278080961578,,0.007085477991798129,0.01461379958645774,0.41260201526504225,0.00031631517455943766,0.0008856852403244054,,0.0001897896943552297,0.0024039968989705723,,0.028025600723430195,0.011007804238001882,,,0.02049733809072729,0.0025305292580697298,0.0035427488228918494,0.0034794826433422704,0.0001897896943552297,,6.326323145174324e-05,0.00012652646290348644,0.008224210261733835,0.0024039968989705723,0.004112105130866918,0.01606886275414134,0.010818005699353145,0.00037957938871045933,,0.001391791091938351,,0.00031631517455943766,0.006642634388936647,,0.0006326323145174324,,0.004365169849065233,0.025115435080091845,0.00012652646290348644,,0.0008224210261733836,,0.0001897896943552297,0.09280710256044991,0.005503902119000941,0.00037957938871045933,0.01885243707642381,0.0020876856552082485,0.006958945632698972,0.0001897896943552297,,0.016764751421215567,0.013791378560284355,,Obesity
5899,,,0.001509127612129159,,0.007243812538219962,,0.00171034891266957,0.00045273828363874764,0.00010060859318707441,,5.0304296593537204e-05,,0.0003018255224258318,0.0015594361514566545,0.0012073033753802842,0.0009054765672774953,0.011469382708951177,0.00749534237808787,0.0008551731706578282,0.003521302047224561,0.040796715496506084,,0.00115699869308366,,0.0002515208401292075,5.0304296593537204e-05,,0.02686254863651645,0.0054831679429924686,,0.0002012174435095402,0.13124447512469656,,0.005784993465418299,0.011620295470164096,,,0.0030685637635858133,,0.006589865810810375,,0.0069922955551216266,0.05387590718008925,0.06117006682794543,0.018260469820301963,0.0011066940107870356,0.00010060859318707441,,,0.005080738198681216,,0.0002515208401292075,,0.0001509127612129159,0.0787765127802204,0.0006539557271482879,0.00010060859318707441,,,,0.34448428385916413,,5.0304296593537204e-05,0.13028793146868695,0.0006539557271482879,,,,0.004829208358813309,0.02163087196308318,5.0304296593537204e-05,Obesity
5900,,,0.019241538503157133,0.0009470116485209191,0.0012483328938969586,0.0001721837932525554,0.010029706349777283,0.006801262190371531,0.0001721837932525554,0.0002582764755106977,0.00043046026876325305,,0.0004735050386285949,0.03663212833314862,0.009943616810046598,0.0024536225891923047,0.0028410333742990277,,0.36507212866665883,0.011794596908486823,0.14984293704326987,0.0002582764755106977,0.000990056418386261,4.304602687632531e-05,0.000129137923502603,0.006629083110910163,,0.018897117493685223,0.06508551470232289,,,0.007016493896016887,,0.000129137923502603,0.0003443675865051108,4.304602687632531e-05,,0.014076024705580469,,0.015238272773537932,0.0004735050386285949,0.0003874139276341819,0.0030132124537603955,0.0010331027595153325,0.13271066297038234,0.0001721837932525554,0.00030132124537603954,4.304602687632531e-05,,0.00021523013438162652,,,,0.002109248717632277,0.0022814435097309378,0.0001721837932525554,,0.0001721837932525554,0.00030132124537603954,4.304602687632531e-05,0.008178726251337056,,0.00043046026876325305,0.0784297861765112,0.02139385555961069,0.0003874139276341819,,,0.0002582764755106977,4.304602687632531e-05,0.00021523013438162652,Obesity
5901,0.00023635016530475106,,0.02778814475501363,0.00023635016530475106,0.07391020189554103,3.3764424511551085e-05,0.0013843389861452747,0.009116370429835598,0.00016882131628164894,,3.3764424511551085e-05,,0.00030387901432785326,0.004558185214917799,0.00013505737553576173,0.003984197254706388,0.010568247940317252,,0.00013505737553576173,0.0007765809574895683,0.06290308174493824,0.00020258654706930648,0.003916663568026647,0.00010129311227943196,0.0034439600123127192,0.001789513692836101,,0.021339064689629466,0.039200499276739124,,,0.03970684067161588,0.001789513692836101,0.010838366561514086,0.0036465449468298127,3.3764424511551085e-05,,0.010331896162460287,,0.006111347129896936,0.0003714078633509554,0.022858411384702345,0.020157386427955296,0.04608835479927604,0.06550283842270993,0.00020258654706930648,6.752868776788086e-05,,3.3764424511551085e-05,0.013877156704792616,,6.752868776788086e-05,3.3764424511551085e-05,0.0009454022737712171,0.010534481096977381,,0.0002701153960924087,3.3764424511551085e-05,,3.3764424511551085e-05,0.11101728588938521,0.00016882131628164894,,0.3607053543133852,0.006820402463467827,3.3764424511551085e-05,0.00016882131628164894,,3.3764424511551085e-05,0.0011479888208405238,0.00010129311227943196,Obesity
5902,,,0.0020562802611878398,0.0018259102028954015,0.0009300172512102415,0.0001621135350299847,0.3058653494818592,0.0009641468335435168,0.0032337257583469154,0.001595540144602963,0.0011603886302047283,2.5596790539341898e-05,0.0009300172512102415,0.0029948239648221824,0.006697834782006753,0.0018173784676631067,0.0019880131723089994,0.012312073154409674,0.4352228323088451,0.004232004815627804,0.10102208452020045,6.825824017511655e-05,0.00023037137899448675,8.532276720134448e-06,1.706452702622793e-05,7.679050368823053e-05,,0.04636443403891827,0.009334312660052078,,8.532276720134448e-06,6.825824017511655e-05,,2.5596790539341898e-05,,1.706452702622793e-05,,0.008745583307962298,8.532276720134448e-06,0.003412905405245586,3.412905405245586e-05,0.00038395185809012846,0.00018771006142891692,9.385503071445847e-05,0.035246764195968394,,0.0007252437193167354,,8.532276720134448e-06,1.706452702622793e-05,,,,0.0006484528194178904,0.0004436779668223358,5.9725844591797767e-05,,8.532276720134448e-06,,,0.0016381988207644364,,2.5596790539341898e-05,0.004940191667990192,0.0014419557034011763,0.0002900974877266942,,,2.5596790539341898e-05,0.00015358047909564172,0.00020477485259555456,Obesity
5903,,,0.005399267403071354,0.00021312830945644415,0.013782314241691492,0.0001420857086060438,0.07466612849640936,0.0007104293878722908,0.002983796332390219,0.001847112015289183,0.000639386618053476,0.0002841710792752589,0.0003552138490940736,0.03090364711328799,0.046462089739394884,0.002344419852441604,0.005825524021984243,0.006180729422657599,0.0001420857086060438,0.010514346830026014,0.14762719672348426,0.00021312830945644415,0.002344419852441604,7.104293878722908e-05,0.0004262566189128883,0.0003552138490940736,,0.10585398048265547,0.04013929167394109,,,0.03005120146282796,,0.00021312830945644415,0.002060248773166345,7.104293878722908e-05,,0.0021312830945644417,0.0001420857086060438,0.016837161792321243,0.002344419852441604,0.006820122799447649,0.03907360788455527,0.0007104293878722908,0.04823811674276166,7.104293878722908e-05,0.0005683438482346615,7.104293878722908e-05,0.00021312830945644415,0.0014919015455633962,,0.0001420857086060438,,0.0011366860067851792,0.03893150544807622,0.0008525149275099204,0.0001420857086060438,0.0003552138490940736,0.0003552138490940736,,0.2932649593362616,0.000639386618053476,,0.009022440215410188,0.0019181632335287153,0.0001420857086060438,,,7.104293878722908e-05,0.0014919015455633962,,Obesity
5904,0.00031399876380206615,,0.004624336041927236,2.854529815470411e-05,0.023521305024529163,,0.009105959309256709,0.00048527022999674354,0.02492003221834803,0.0001998172484497024,8.563605583088595e-05,,0.000742179042956496,0.002112355613517124,0.009534146043082082,0.002026718266752049,0.009419962914061985,8.563605583088595e-05,0.002312176089302299,0.00528088903379281,0.04173332046310676,0.00014272665214029416,0.0015414480367553056,8.563605583088595e-05,0.0002569088129597524,0.0002283630307047274,,0.021637347942406963,0.009534146043082082,,2.854529815470411e-05,0.0726763675071688,2.854529815470411e-05,0.0006279975276041323,0.002026718266752049,0.0005709059630940823,,0.0007707232115437846,5.709059630940822e-05,0.005081068558007636,0.0015699938190103303,0.01281686259237787,0.03485377080296837,0.026204673103210965,0.0033683538960608606,,0.0038536160577189236,,8.563605583088595e-05,0.0008849047268961483,2.854529815470411e-05,5.709059630940822e-05,,0.0009419962914061983,0.1317082061033376,0.014301210996284442,0.00031399876380206615,5.709059630940822e-05,,0.0001712714661946774,0.4725964835958975,,0.00031399876380206615,0.029744253282769886,0.002483450782832449,,0.0001998172484497024,,0.0001998172484497024,0.011418135398559006,,Obesity
5905,0.00012896563347392312,,0.004462219408695659,0.0001547586394507278,0.02798544568826077,2.5793207173437878e-05,0.02151154162333272,0.0009543460498609705,0.014908429080594535,0.00010317242630048522,0.0006190357649827103,7.737942032368049e-05,0.0006448271613864497,0.012999736980872596,0.004462219408695659,0.0028630280897512547,0.03404689665522746,,0.003172548990192107,0.010884697614190085,0.1835953480938542,0.0003095168765081894,0.0038689710161840243,0.0001547586394507278,0.0005674489482425683,0.0004642753147622841,,0.01503739612244489,0.038689710161840245,,,0.019989670170508584,0.0006706205697565207,0.010549383305379162,0.005571315848945398,,,0.00536496858198483,,0.00461695973925277,0.0006190357649827103,0.027289104140922105,0.046840386967456064,0.17634764177782403,0.03340206144597569,0.00012896563347392312,0.0010833110797449945,,0.00012896563347392312,0.01986070312865823,,0.0003095168765081894,,0.006603032064084925,0.019912289945398374,0.00038689710161840253,0.00010317242630048522,0.00012896563347392312,,2.5793207173437878e-05,0.21596647799155966,0.00012896563347392312,2.5793207173437878e-05,0.006603032064084925,0.0016765534363576335,0.00020634525499423678,0.0008253790080106156,,0.0056744894824256814,0.006087184016346818,0.00018055184662416567,Obesity
5906,,,0.004710395874172153,,0.02416255237915642,0.00026168865967623073,0.0076762103593453045,0.000697836909578742,0.0014829072425865757,0.00017445959022628066,8.722964998050227e-05,,8.722964998050227e-05,0.02259250750068187,0.0076762103593453045,0.0012212142289312034,0.006629455720640381,,0.01229938151804665,0.007501746415139883,0.07048148868164067,8.722964998050227e-05,0.0036636412354672295,8.722964998050227e-05,0.00017445959022628066,0.0018318206177336148,,0.017097060160744828,0.023377529939919147,,8.722964998050227e-05,0.021196766920510878,8.722964998050227e-05,0.002093509277409846,0.0163118925888695,8.722964998050227e-05,,0.0014829072425865757,,0.006280527832229537,0.0021807339928806542,0.005757150512877076,0.03724698536296795,0.020237295050331987,0.029832594282673132,8.722964998050227e-05,0.000697836909578742,,8.722964998050227e-05,0.0018318206177336148,,,,0.001395673819157484,0.11348574066359615,8.722964998050227e-05,,8.722964998050227e-05,,8.722964998050227e-05,0.4262908411258436,,0.000697836909578742,0.090108210723677,0.0014829072425865757,8.722964998050227e-05,0.0005233773193524615,,0.002616886596762307,0.0034019525757909997,,Obesity
5907,,,0.0005988738426772588,0.00011977476853545173,0.009821530346373715,,0.01872473167629827,3.992486671737322e-05,0.0005589484708098893,7.984990181807851e-05,0.00019962517550352647,,0.0009182734499495728,0.007625660151168206,0.03118139381625127,0.001796616476531814,0.015251320302336412,,0.0021160228191374106,0.003912639295669225,0.06204336445156374,0.00023954886353757518,0.006467839521514379,0.00011977476853545173,3.992486671737322e-05,0.004072334047805419,,0.04371770127227389,0.020880711860136146,,3.992486671737322e-05,0.009781606658339666,,0.0004391740390411016,0.006348068457412232,7.984990181807851e-05,,0.006907016928222123,3.992486671737322e-05,0.0066275342736505745,0.0004790994109084711,0.001636921724395619,0.02167918562081712,0.0033137671368252872,0.012097247917647321,0.00019962517550352647,0.00039924866717373227,,0.0003593249791396835,0.0005589484708098893,,3.992486671737322e-05,,0.0011977476853545176,0.10636000523601438,0.014532677079390328,7.984990181807851e-05,7.984990181807851e-05,0.002076099131103362,,0.5369508723081258,,0.00011977476853545173,0.028586269902372074,0.005709255772201039,3.992486671737322e-05,0.00027947423540494466,,0.00107797325358573,0.001317522117123305,3.992486671737322e-05,Obesity
5908,0.00010196673418835469,,0.004308095911609345,0.0005608167286689819,0.008374019360028247,2.5491714483785555e-05,0.007583772374880481,0.0012236008102602563,0.0018226540588072227,6.372922433607013e-05,0.0004078669367534188,,0.00021667938749199593,0.0050728386838477845,0.0018736377352683688,0.003772767308767311,0.0016314652720779248,0.01293698415522831,0.0001784416301461363,0.0020903183602282403,0.08951397121271973,7.647501970456914e-05,0.0012236008102602563,1.2745795368499013e-05,0.00028040898306842864,0.00036962917940755913,,0.01876186919091426,0.005098330522078358,,1.2745795368499013e-05,0.007800452999840353,0.0020775724411129536,0.0016824489485390707,0.0014402764853486266,2.5491714483785555e-05,,0.005251281551461797,1.2745795368499013e-05,0.006194479565993002,2.5491714483785555e-05,0.0032629305441558495,0.013383091324263342,0.008641683661449262,0.027288889079040958,0.0004843424514451381,0.00028040898306842864,,,0.0012618336177346147,,3.823750985228457e-05,,0.00019118754926142283,0.011458507036570082,,3.823750985228457e-05,3.823750985228457e-05,0.00022942530660728248,1.2745795368499013e-05,0.06900591110301124,,0.00014020387280027667,0.6712594990690023,0.0004843424514451381,1.2745795368499013e-05,1.2745795368499013e-05,3.823750985228457e-05,2.5491714483785555e-05,0.00028040898306842864,2.5491714483785555e-05,Obesity
5909,,,0.030163460224264728,0.00014858827418534634,0.021842486446405764,0.00014858827418534634,0.006983659027871132,0.01797921159990647,0.00014858827418534634,,,0.0022288241127801952,0.003417535376842894,0.03402673507076402,,0.010252611201108605,0.1759288411525654,,0.03075778289752655,0.06389285648810039,0.1352156337434608,0.0017830592902241562,0.014264504745272811,0.0008915296451120781,0.0019316475644095025,0.0011887061934827707,0.00014858827418534634,0.0005943530967413853,0.0372956872440015,,0.0004457653296140318,0.019910849023156117,,0.0019316475644095025,0.0032689471026575464,0.0004457653296140318,,0.008766728459255142,0.00014858827418534634,0.0766717320205161,0.006983659027871132,0.03179791095798383,0.00817235508019405,0.007429413709267318,0.045319474332329905,,0.0007429413709267318,,0.00014858827418534634,0.0010401179192974243,,0.002823182280101507,0.00014858827418534634,0.008320973777858958,0.009509669830181875,,,,,0.00029717705542868544,0.10089135704257135,0.0007429413709267318,,0.0566120107706987,0.007726600398797864,0.0011887061934827707,0.00029717705542868544,,0.0014858827418534636,0.0017830592902241562,0.0037147119252135857,Obesity
5910,0.0026898752720791517,,0.01588702254388546,,0.017105883524933085,0.00016811673088866226,0.024839279668323496,0.0031942197813497218,0.017862400288838943,0.0010087003853319738,0.00025217414910042393,,0.00512755934487163,0.00773337719873902,0.021182772503786165,0.0015550792871038411,0.003572487635628344,0.1432353940942558,0.007649300835875869,0.006094229126632583,0.09145549402557172,0.0003362334617773245,0.001597107996209722,0.00025217414910042393,0.00037826217088320535,0.000924641072655073,,0.16828476994648026,0.04202908799890862,,,0.030681241817063852,,0.00016811673088866226,0.007565243417664108,4.202908799890862e-05,,0.0002942047526714437,,0.0002942047526714437,0.001386962556215179,0.012020343416841644,0.05375525886898619,0.04051616813900524,0.00012608745344323976,,0.004371042580965774,,4.202908799890862e-05,0.002857990108502675,,4.202908799890862e-05,,0.0018913127488811657,0.018450802216321276,8.405836544433113e-05,8.405836544433113e-05,0.00016811673088866226,8.405836544433113e-05,4.202908799890862e-05,0.0977178379886278,0.00016811673088866226,4.202908799890862e-05,0.13835998805936808,0.0010507290944378543,0.002353626654580716,4.202908799890862e-05,,,0.0008826123635491922,,Obesity
