accession_id,ncbi_taxon_id_644652,ncbi_taxon_id_1654,ncbi_taxon_id_1279384,ncbi_taxon_id_1716,ncbi_taxon_id_416916,ncbi_taxon_id_1283313,ncbi_taxon_id_836,ncbi_taxon_id_544,ncbi_taxon_id_248744,ncbi_taxon_id_1263,ncbi_taxon_id_29465,ncbi_taxon_id_1301,ncbi_taxon_id_570,ncbi_taxon_id_906,ncbi_taxon_id_620,ncbi_taxon_id_674963,ncbi_taxon_id_724,ncbi_taxon_id_150022,ncbi_taxon_id_580024,ncbi_taxon_id_117563,ncbi_taxon_id_561,ncbi_taxon_id_196081,ncbi_taxon_id_40544,ncbi_taxon_id_-1,ncbi_taxon_id_841,ncbi_taxon_id_846,ncbi_taxon_id_46123,ncbi_taxon_id_2172,ncbi_taxon_id_1678,ncbi_taxon_id_61170,ncbi_taxon_id_713,ncbi_taxon_id_574697,ncbi_taxon_id_1243,ncbi_taxon_id_1253,ncbi_taxon_id_1378,ncbi_taxon_id_543311,ncbi_taxon_id_419014,ncbi_taxon_id_191303,ncbi_taxon_id_52225,ncbi_taxon_id_1578,ncbi_taxon_id_459786,ncbi_taxon_id_2038,ncbi_taxon_id_397864,ncbi_taxon_id_46255,ncbi_taxon_id_28196,ncbi_taxon_id_1298,ncbi_taxon_id_577309,ncbi_taxon_id_207244,ncbi_taxon_id_940557,ncbi_taxon_id_158846,ncbi_taxon_id_84111,ncbi_taxon_id_162289,ncbi_taxon_id_1380,ncbi_taxon_id_239934,ncbi_taxon_id_286,ncbi_taxon_id_292632,ncbi_taxon_id_33024,ncbi_taxon_id_568,ncbi_taxon_id_375288,ncbi_taxon_id_838,ncbi_taxon_id_482,ncbi_taxon_id_194,ncbi_taxon_id_946234,ncbi_taxon_id_248038,ncbi_taxon_id_904,ncbi_taxon_id_1743,ncbi_taxon_id_123375,ncbi_taxon_id_216851,ncbi_taxon_id_2316,ncbi_taxon_id_872,ncbi_taxon_id_1164882,ncbi_taxon_id_100883,ncbi_taxon_id_2753,ncbi_taxon_id_35832,ncbi_taxon_id_970,ncbi_taxon_id_583,ncbi_taxon_id_469,ncbi_taxon_id_1279,ncbi_taxon_id_135858,ncbi_taxon_id_1348911,ncbi_taxon_id_39948,ncbi_taxon_id_174708,ncbi_taxon_id_209,ncbi_taxon_id_830,ncbi_taxon_id_1730,ncbi_taxon_id_239759,ncbi_taxon_id_84108,ncbi_taxon_id_264995,ncbi_taxon_id_29521,ncbi_taxon_id_547,ncbi_taxon_id_1213720,ncbi_taxon_id_160674,ncbi_taxon_id_1017280,ncbi_taxon_id_283168,ncbi_taxon_id_156973,ncbi_taxon_id_244127,ncbi_taxon_id_577310,ncbi_taxon_id_1357,ncbi_taxon_id_816,ncbi_taxon_id_32207,ncbi_taxon_id_1350,ncbi_taxon_id_447020,ncbi_taxon_id_1485,ncbi_taxon_id_580596,ncbi_taxon_id_848,ncbi_taxon_id_118747,ncbi_taxon_id_1257,ncbi_taxon_id_189330,ncbi_taxon_id_102106,ncbi_taxon_id_133925,ncbi_taxon_id_33042,ncbi_taxon_id_2701,ncbi_taxon_id_572511,ncbi_taxon_id_265975,ncbi_taxon_id_157,ncbi_taxon_id_283,ncbi_taxon_id_53335,group
ERR321351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061048200000000004,0.0134736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025634,0.14471399999999998,0.0,0.0,0.05434019999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026358,0.0,0.0,0.0,0.0,0.0021921999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0551681,0.0,0.0,0.006418500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030159099999999998,0.0,0.0,0.0,0.213758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0947263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131052,0.0,0.0,0.176804,0.0,0.006129899999999999,0.0,0.0,0.0,0.0,Health
ERR321267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007250400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097469,0.0524357,0.0,0.0,0.0,9.669999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142061,0.0,0.0,0.0,0.0,6.85e-05,0.0,0.07845010000000001,0.0,0.0,0.0,0.0,0.0,0.10276099999999999,0.0,0.0,0.0697331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004818,0.0012767999999999998,0.0,0.0,0.0,0.265436,0.011461299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068863,0.0,0.0,0.0,0.0,0.34902700000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009656399999999999,0.0,0.0,0.0007247000000000001,0.0,0.009903200000000001,0.0,0.0,0.0,0.0,Obesity
ERR321286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017868400000000003,0.0,0.0,0.0026436,0.014731299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250264,0.0,0.0,0.0,0.0035603,0.0029153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354565,0.0,0.0,0.0276635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156176,0.0,0.0,0.0,0.403174,0.188644,0.0084721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022523,0.0,0.0,0.0,0.0,0.225736,0.0,0.0019651,0.0,0.0,0.0,0.0,0.0,0.0,0.016072299999999998,0.0,0.0,0.0,0.0,0.0057826,0.0,0.0,0.0,0.0,Obesity
ERR321379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186635,0.017790999999999998,0.0260608,0.0,0.0,0.0,0.0,0.0311775,0.0,0.0,0.0,0.0,0.0,0.0,1.4210900000000001e-16,0.0465142,0.0,0.0,0.0653455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03673869999999999,0.0,0.0,0.0,0.0033705999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09731710000000002,0.0,0.0,0.004770600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017064,0.0,0.0,0.0,0.10160399999999999,0.148065,0.0014852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042981,0.0,0.0,0.0,0.0,0.281383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189388,0.0,0.0,0.07495,0.0,0.010521399999999998,0.0,0.0,0.0,0.0,Health
ERR321474,0.0002658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011132,0.0,0.023543500000000002,0.302499,0.0099809,0.0,0.0,0.0,0.005302899999999999,0.0003681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014624,0.0,0.0594449,0.0,0.0,0.0,0.0,0.0014481,0.0,0.0,0.0002269,0.0,0.0,0.054895,0.0,0.111915,0.0,0.0,0.013835,0.0355332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015905,0.0,0.0,0.0,0.0,0.0,0.0018837,0.0,0.0,0.0,0.0,0.0,0.0028701,0.0,0.0,0.0,0.0,0.0447289,0.03507180000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008589600000000001,0.0,0.0,0.0,0.0,0.172003,0.0,0.0,0.0,0.002968,0.0,0.0,0.0,0.0,0.0307484,0.0070431999999999995,0.0,0.0116919,0.0,0.0139401,0.0,0.0,0.0,0.0,Obesity
ERR321466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0808559,0.0,0.0022598,0.00020659999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001857,0.0,0.0,0.040510599999999994,0.005118,0.0,0.0,0.0,0.0006383,0.0001689,0.0,7.43e-05,0.0,0.0,0.0,0.0,0.0,0.0004145,0.0,0.0,8.630000000000001e-05,0.0,0.185489,0.0,0.0,0.0,0.0,0.0023499999999999997,0.0,0.0,0.0,0.0,0.0,0.0032349,0.0,0.161907,0.0,0.0,0.022118099999999998,8.72e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056455,0.0,0.0,0.0,0.0,0.0,0.00028110000000000006,0.0,0.0,0.0,0.0,0.0,0.0028659000000000002,0.0028988000000000004,0.0,0.0,0.0,0.06308169999999999,0.0287975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011940899999999999,0.0,0.0,0.0002418,0.0,0.265768,0.0,0.0,0.0,1.7500000000000002e-05,0.0,0.0,0.0,0.0,0.0036514000000000004,0.0,0.0,0.10413299999999999,0.0,0.0049715,0.0,0.0,0.0,0.0,Overweight
ERR321353,0.0,0.0,0.0,0.0,0.0,4.4999999999999996e-05,0.0,0.0,0.0,0.00026810000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301227,0.025142700000000004,0.00238,0.0,0.0,0.0,0.00094,0.0001851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001237,0.0,0.0,0.008335799999999999,0.0,0.0147403,0.0,0.0,0.0,0.100976,0.00017159999999999997,0.0,0.0250813,0.0,0.0,0.0,0.0,0.0,0.0104177,0.07055280000000001,0.0,0.0539323,0.39949100000000004,0.0,0.0,0.0012992000000000001,0.0,0.0,0.0,0.0,0.011752499999999999,0.0,0.0026159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030526,0.0,0.0,0.0,0.0,0.0,0.0173984,0.0332892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010911299999999999,0.0,0.000177,0.0,0.0,0.152364,0.0,0.0,0.0,0.0010290999999999998,0.0,0.0,0.0,0.0,0.0116872,0.0031081999999999998,0.0,0.0034524,0.0,0.004956899999999999,0.0,0.0,0.0,0.0,Obesity
ERR321519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014411,0.0018074999999999999,0.0022630999999999997,0.0,0.0,0.0,0.0,0.0028531,0.0,0.0,0.0,0.0010049,0.0,0.0,0.0089762,0.06959280000000001,0.0,0.0,0.0,0.0035336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16e-05,0.0,0.007710100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118126,0.0,0.0,0.0043416,0.0009182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06211440000000001,0.0,0.0,0.0,0.0,0.0,0.000135,0.0,0.0,0.0,0.0,0.0,0.00025760000000000003,0.0796427,0.0,0.0,0.0253537,0.20895,0.0251473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028810999999999997,0.0,0.0007572000000000001,0.001647,0.0,0.216727,0.0,0.0,0.0,0.0003141,0.0,0.0,0.0,0.0,0.0133391,0.0009874,0.0,0.112164,0.0,0.013983299999999999,0.0,0.0,0.0,0.0,Obesity
ERR321370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043007,0.0006291000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347434,0.013197700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015653,0.0,0.0,0.0008684,0.0,0.0031056999999999994,0.0,0.0,0.0,0.0,0.0061359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645656,0.0,0.0,0.054598900000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0824465,0.0,0.0005778,0.0,0.0,0.0,0.000568,0.0,0.0,0.0,0.0,0.0,0.005062800000000001,0.0,0.0,0.0,0.26444500000000004,0.08353260000000001,0.0041881999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103629,0.0,0.0,0.0008262,0.0,0.289872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035724,0.0,0.0,0.005013699999999999,0.0,0.027115,0.0,0.0,0.0,0.0,Health
ERR321354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03767,0.0432993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010995,0.0,0.0,0.0,0.004554600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021391,0.0,0.0,0.0147783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006639000000000001,0.0,0.0,0.0,0.0,0.09095349999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7370369999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020522299999999997,0.0,0.0,0.0034875,0.0,0.0086725,0.0,0.0,0.0,0.0,Overweight
ERR321327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0496141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0511294,0.078716,0.0,0.0,0.158492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0292813,0.0,0.0,0.0,0.009834500000000001,0.0169531,0.0,0.0,0.0,0.0,0.0,0.0016209000000000002,0.0,0.123962,0.0,0.0,0.028297500000000003,0.0589405,0.0,0.0,0.0,0.0,0.0036595,0.0,0.0,0.006589500000000001,0.00013000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0513319,0.0,0.0,0.0,0.0899532,0.0011866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020268599999999998,0.0,0.0,0.0068728,0.0,0.07225619999999999,0.0,0.0,0.0,0.0,Overweight
ERR321390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08597189999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032936,0.08260899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011108799999999999,0.0,0.0,0.0,0.0076568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259167,0.0,0.0,0.024345099999999998,0.013083599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19203299999999998,0.0,0.0,0.0,0.0591289,0.0153949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03381290000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130642,0.0,0.0,0.0293765,0.0,0.0179266,0.0,0.0,0.0,0.0,Obesity
ERR321347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043268900000000006,0.011605299999999999,0.0022985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012837000000000001,0.118338,0.0,0.0,0.04294969999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038623000000000004,0.0,0.0,0.0,0.0,0.0021276999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08022180000000001,0.0,0.0,0.010608200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366301,0.0,0.0,0.0,0.213386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10173199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128966,0.0,0.0,0.17265799999999998,0.0,0.011616999999999999,0.0,0.0,0.0,0.0,Health
ERR321240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Obesity
ERR321115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115178,0.005012600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021107099999999997,0.000169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0685177,0.0,0.0,0.13145400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404386,0.0443253,0.0,0.0,0.0,0.0100581,0.010829899999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006104399999999999,0.0,0.0,0.0,0.0,0.602164,0.0,0.0,0.0,0.0033405,0.0,0.0,0.0,0.0,0.0018513,0.0,0.0,0.007932100000000001,0.0,0.010336399999999999,0.0,0.0,0.0,0.0,Obesity
ERR321631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0300563,0.000343,0.00017769999999999998,0.0,0.0,0.0,0.0040723,0.0,0.0,0.0,0.0,0.0122032,0.0,0.0052948000000000005,0.0307532,0.0025779,0.0,0.0,0.0,0.0036651,0.0007562000000000001,0.0,2.4e-06,0.0,0.0,0.0,0.0,1.3800000000000002e-05,0.0,0.0,0.0,0.010276799999999999,2.6700000000000002e-05,0.0149102,0.0,0.0,0.0,0.0136668,6.670000000000001e-05,0.0,0.0,6.790000000000001e-05,0.0,0.0,0.0009211,0.0,0.147476,0.0403803,0.0,0.031795,0.0032300999999999996,0.0,0.0,0.0005117,0.0,0.0,0.0,0.0,0.0036591,0.0,0.0001745,0.0,0.0,0.0,0.0016097,0.0,0.0,0.0,0.0,0.0,0.0005919,0.0,0.0,0.0,4.57e-05,0.0504068,0.158852,0.000342,0.0,0.0,0.0,0.0,0.0,0.004741100000000001,0.0037432999999999998,0.0,0.00028189999999999997,0.0001042,0.0,0.35686700000000005,0.0,0.0,4.58e-05,0.0213489,1.6600000000000004e-05,0.0,0.0,0.0,0.010349299999999999,0.0115705,0.0,0.003997199999999999,0.0,0.018007099999999998,0.0,0.0,0.0,0.0,Obesity
ERR321352,0.0,0.0,0.0,0.0,0.0,0.0,9e-06,0.0,0.0,0.0002636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026002,0.0242089,0.0022121,0.0,0.0,0.0,0.0008602,0.0003488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001542,0.0,0.0,0.007093,0.0,0.012778000000000001,0.0,0.0,0.0,0.0872758,0.0002376,0.0,0.023469700000000003,0.0,0.0,0.0,0.0,0.0,0.0095119,0.0583312,0.0,0.0474855,0.35466299999999995,0.0,0.0,0.0009533,0.0,0.0,0.0,0.0,0.0096056,0.0,0.002483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030834,0.0,0.0,0.0,0.0,0.0,0.0159018,0.0319923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010075100000000002,0.0,0.0004175,0.0,0.0,0.246969,0.0,0.0,0.0,0.0010800999999999999,0.0,0.0,0.0,0.0,0.011006700000000001,0.0031238,0.0,0.0033472,0.0,0.0050565,0.0,0.0,0.0,0.0,Obesity
ERR321277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191147,0.0300927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0280904,0.0,0.0,0.0446922,0.051769300000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036122,0.0576001,0.0,0.0,0.0,0.0889728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6545780000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015219999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Obesity
ERR321241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4210900000000001e-16,0.125802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09641899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Obesity
ERR321448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059855599999999995,0.0007078,9.54e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229,0.0,0.012179,0.0058330000000000005,0.030496,0.0,0.0,0.0,0.0048843,0.0004156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157121,0.0020019,0.0,0.019904599999999998,0.0,0.0,0.0,0.0,0.0019778,0.0,0.155864,0.0,0.0,0.0,0.0024771999999999997,0.0,0.0775284,0.0,0.0,0.0197587,0.00040239999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0548951,0.0,0.0,0.0,0.0,0.0,0.0015815999999999998,0.0,0.0,0.0,0.0,0.0,0.0086657,0.044693899999999995,0.0,0.0,0.00043249999999999994,0.11616,0.060111099999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016984,0.0,0.0,0.0,0.0,0.289968,0.0,0.0,0.0002548,0.0,0.0,0.0,0.0,0.0,0.0019609000000000002,0.0008357000000000001,0.0,8.7e-05,0.0,0.0073322,0.0,0.0,0.0,0.0,Obesity
ERR321321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0970688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22313000000000002,0.0557808,0.0,0.0,0.021750099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0130051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022336299999999996,0.007069300000000001,0.0,0.036878,0.004580399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007472400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14312000000000002,0.009314600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011025799999999999,0.0,0.0,0.0,0.0,0.253675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0584924,0.0,0.0,0.011947399999999999,0.0,0.0233537,0.0,0.0,0.0,0.0,Obesity
ERR321602,1.77e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045361,0.0003585,0.0001394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049965,0.0247002,0.0390656,0.0,0.0,0.0,9.329999999999999e-05,0.0006405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025517,0.0,0.0003741,0.0,0.0,0.0,0.0104506,6.24e-05,0.0,0.0019899,0.0,0.0,0.0,0.0377836,0.0,0.0198955,2.5e-06,0.0,0.0224594,0.438755,0.0,0.0,5.77e-05,0.0,0.0,0.0,0.0,0.0728707,0.0,0.0029991999999999996,0.0,0.0,0.0,8.159999999999999e-05,0.0,0.0,0.0,0.0,0.0009512000000000001,0.0,0.0,0.0,0.0,3.67e-05,0.09822280000000001,0.0060983,0.0,0.0,0.0,0.0,0.0,0.0,0.00020140000000000002,0.0235248,0.0,0.0003592,4.2000000000000004e-06,0.0,0.159358,0.0,0.0,0.0001132,0.003629,0.0,0.0,0.0,0.0,0.0062348,0.0009986,0.0,0.0040091,0.0,0.0113774,0.0,0.0,0.0,0.0,Health
