group,Blautia,Anaerostipes,Fibrobacter,Methylobacterium,Desulfonatronum,Methylocapsa,Parvibacter,Oxalobacter,Dorea,Acetivibrio,Anaerofustis,Catabacter,Clostridium_XI,Anaerovorax,Campylobacter,Enterorhabdus,Acetatifactor,Delftia,Anaerococcus,Anaerobacterium,Paraeggerthella,Ralstonia,Pedobacter,Flavonifractor,Mucilaginibacter,Burkholderia,Pyramidobacter,Ruminococcus2,Ezakiella,Treponema,Paracoccus,Pantoea,Achromobacter,Megamonas,Murdochiella,Odoribacter,Mobiluncus,Streptomyces,Butyrivibrio,Parasutterella,Rubrivivax,Kocuria,Ethanoligenens,Aeromonas,Undibacterium,Proteus,Psychrobacter,Stenotrophomonas,Bacillus,Intestinimonas,Mesorhizobium,Enhydrobacter,Brachyspira,Flavobacterium,Methylophilus,Microbacterium,Ureibacillus,Hyphomicrobium,Serratia,Varibaculum,Pelomonas,Mycobacterium,Rhizobium,Cupriavidus,Bosea,Glycocaulis,Bilophila,Anaerobiospirillum,Zoogloea,Gallicola,Acetobacter,Cloacibacillus,Roseburia,Facklamia,Clostridium_IV,Fluviicola,Cellulosibacter,Caryophanon,Tessaracoccus,Senegalimassilia,Tetragenococcus,Cetobacterium,Corynebacterium,Alkalibaculum,Helicobacter,Veillonella,Dialister,Turicibacter,Anaerofilum,Faecalibacterium,Collinsella,Bradyrhizobium,Saccharofermentans,Weissella,Fusobacterium,Sutterella,Slackia,Klebsiella,Fusicatenibacter,Akkermansia,Adlercreutzia,Gordonibacter,Streptococcus,Haemophilus,Erysipelotrichaceae_incertae_sedis,Lactococcus,Alistipes,Eggerthella,Clostridium_sensu_stricto,Olsenella,Oscillibacter,Butyricimonas,Lachnospiracea_incertae_sedis,Clostridium_III,Megasphaera,Alloprevotella,Sphingomonas,Mitsuokella,Granulicatella,Enterococcus,Howardella,Clostridium_XVIII,Clostridium_XlVb,Buttiauxella,Bifidobacterium,Ruminococcus,Selenomonas,Coprobacillus,Barnesiella,Paraprevotella,Escherichia/Shigella,Coprobacter,Acetanaerobacterium,Salmonella,Actinomyces,Gemella,Parasporobacterium,Pseudoflavonifractor,Peptostreptococcus,Bacteroides,Abiotrophia,Phascolarctobacterium,Allisonella,Faecalitalea,Elusimicrobium,Parabacteroides,Enterobacter,Holdemania,Parvimonas,Acinetobacter,Mogibacterium,Propionibacterium,Faecalicoccus,Finegoldia,Solobacterium,Holdemanella,Peptoniphilus,Lactobacillus,Atopobium,Acidaminococcus,Coprococcus,Citrobacter,Porphyromonas,Gemmiger,Christensenella,Anaerotruncus,Catenibacterium,Pediococcus,Brevundimonas,Rothia,Eubacterium,Hydrogenoanaerobacterium,Piscicoccus,Prevotella,Sneathia,Victivallis,Erysipelothrix,Desulfovibrio,Staphylococcus,Succinivibrio,Peptococcus,Gardnerella,Raoultella,Clostridium_XlVa,Pseudomonas,Aggregatibacter,Scardovia
obesity,1.612079515,0.185008528,0,0.008672275,0,0,0,0,0.284257894,0,0,0.001927172,0,0,0.002890758,0,0,0,0.005781516,0.000963586,0,0,0,0.107921641,0,0,0,0.277512792,0.000963586,0,0.000963586,0,0,0,0,0.042397788,0,0,0.016380963,0.016380963,0,0.00481793,0,0.005781516,0,0,0,0,0,0.21391611,0,0.000963586,0,0.000963586,0,0.007708689,0,0,0,0,0,0,0,0,0,0,0.28522148,0,0,0,0,0.010599447,0.000963586,0.000963586,0.199462319,0,0,0,0,0.008672275,0,0,0.012526619,0,0,0.58296958,15.66405535,0.067451026,0.06648744,8.676129082,0.198498733,4.135711464,0.050106476,0.000963586,0.000963586,0.006745103,0.007708689,0.020235308,0.201389491,0.305456788,0,0.012526619,5.793079525,0.053960821,0.001927172,0.000963586,1.66507675,0.002890758,3.116237389,0.001927172,0.017344549,0.001927172,1.323967277,0.000963586,0,0.002890758,0.604168473,0,0.009635861,0.001927172,0.001927172,0.006745103,0,0.002890758,0.28040355,1.428034573,0,0,0.02698041,0.007708689,25.35484057,0,0.072268956,0.019271722,0.026016824,0.045288546,0.001927172,0.000963586,0.002890758,14.54918625,0.068414612,0.017344549,0.001927172,0,0.000963586,0.702454254,0.029871169,0.001927172,0.029871169,0.003854344,0.003854344,0.00481793,0,0,0.002890758,0.002890758,0.010599447,0.030834755,0.008672275,0,0.079014059,0.000963586,0.035652685,1.385636786,0.000963586,0,0.003854344,0,0.005781516,0.00481793,0.069378198,0,0.003854344,9.584790757,0,0,0,0.029871169,0.00481793,0.041434202,0,0.001927172,0,0.084795575,0,0,0.000963586
obesity,10.08030593,0.933078394,0,0.030592734,0,0,0,0,2.634799235,0,0,0,0,0,0,0,0,0,0.022944551,0,0,0,0,0.072657744,0,0,0,2.565965583,0,0,0,0.003824092,0,0,0,0.110898662,0,0.003824092,0.007648184,0.061185468,0,0.015296367,0,0,0,0,0,0,0,0.080305927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.502868069,0.003824092,0,0,0,0.003824092,0,0,0.110898662,0,0,0,0,0.325047801,0,0,0,0,0,0.019120459,0.252390057,0.095602294,0.084130019,6.806883365,1.778202677,0.084130019,0.003824092,0,0,0.007648184,0.160611855,0.019120459,2.332695985,0.003824092,0,0.019120459,0.382409178,0.015296367,0,0.007648184,0.917782027,0.003824092,9.093690249,0.080305927,0,0.003824092,11.71319312,0.114722753,0,0.007648184,0.325047801,0,0.007648184,0.007648184,0.087954111,0.011472275,0,0,1.663479924,2.015296367,0,0,0.053537285,0.084130019,3.323135755,0,0.195028681,0,0.015296367,0.026768642,0,0,0,11.1166348,0.011472275,2.669216061,0.045889101,0,0,0.500956023,0,0,0.057361377,0,0,0,0,0,0,0.019120459,0.007648184,0.615678776,0.003824092,0,11.82409178,0,0,4.673040153,0,0,0.137667304,0,0.007648184,0.007648184,3.300191205,0,0.007648184,3.86998088,0,0,0,0.04206501,0,0.034416826,0,0,0,0.653919694,0,0,0
obesity,8.020457636,0.821853012,0,0,0,0,0,0,2.849878791,0,0,0,0,0,0,0,0,0,0.005912612,0,0,0,0,0.481877845,0,0,0,3.455921481,0,0.002956306,0,0,0,0,0,0.026606752,0,0,0.189203571,0,0,0,0,0,0.005912612,0,0,0,0,0.375450837,0,0,0.005912612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127121149,0,0,0,0,0.002956306,0,0,0.135990067,0,0,0,0,2.107846036,0,0,0,0,0,0.088689174,0.023650446,0.026606752,0,6.196416957,1.726482587,0,0.067995033,0.005912612,0,0.011825223,0.242417076,0.023650446,0.688819251,0,0,0,0.907585881,0.002956306,0,0.11233962,0.017737835,0.005912612,0.742032756,0.005912612,0.029563058,0.002956306,12.46082895,0.026606752,0,6.465440785,0.002956306,0,0.011825223,0.100514397,0.017737835,2.749364394,0,0.023650446,1.167740791,2.823272039,0,0,0.103470703,0.130077455,0.271980134,0,0.218766629,0.09164548,0.041388281,0.020694141,0,0.014781529,0.002956306,1.560929463,0,2.651806303,0.002956306,0,0.041388281,0.189203571,0.168509431,0.011825223,0,0,0,0.002956306,0,0,0.011825223,7.080352392,0,0.005912612,0,0,0.836634541,0.103470703,0,2.518772542,0.002956306,0,1.504759652,0,0.002956306,0,1.014012889,0,0,25.68438479,0,0,0,0,0,0,0,0,0.002956306,0.310412109,0,0,0
obesity,18.77534164,1.193872954,0,0.007508635,0,0,0,0,7.964784502,0,0,0,0,0,0,0.009385794,0,0,0.001877159,0,0,0,0,0.016894429,0,0,0,2.597987686,0,0,0.001877159,0,0,0,0,0,0,0.001877159,0.001877159,0.001877159,0,0.003754317,0,0.001877159,0,0,0,0,0,0.039420333,0.003754317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020648746,0.001877159,0,0,0,0.001877159,0.001877159,0,0.04505181,0,0,0,0,0.005631476,0,0,0,0,0,0.001877159,9.766856885,0.215873254,0.005631476,4.636582069,0.093857937,0.155804175,0.005631476,0.598813636,0.001877159,0,0.001877159,15.85823697,1.858387145,0,0.003754317,0.379186064,3.027857036,0.013140111,0,0.10324373,0.067577714,0.03003454,10.22863793,0.007508635,0.001877159,0,8.533563598,0.056314762,0,0.037543175,0.075086349,0.003754317,0.001877159,0.007508635,0,0.001877159,0,0.005631476,2.355834209,1.711968764,0,0,0.795915303,0.003754317,0.857861541,0,0.080717825,0.026280222,0.028157381,0.039420333,0.001877159,0,0.033788857,0.653251239,0.003754317,0.009385794,0,0,0.001877159,0.058191921,0.056314762,0,0.099489413,0,0.013140111,0,0,0.003754317,0,0,0.005631476,0.04505181,0.011262952,0,1.845247034,0,0.001877159,2.472218051,0,0,0,0,0.016894429,0.009385794,0.058191921,0,0.001877159,1.48107824,0,0,0,0.013140111,0.005631476,0.046928968,0,0,0,0.662637033,0,0,0
obesity,34.69527711,6.025879338,0,0.009023479,0,0,0,0,8.525383047,0,0.003609392,0,0,0,0,0,0,0,0.117305228,0,0,0,0,0.193102453,0,0,0,0.790456769,0,0,0,0,0,0,0,0.003609392,0,0,0.009023479,0.001804696,0,0,0,0,0,0,0,0.001804696,0,0.016242262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001804696,0,0,0,0.007218783,0.003609392,0,0.31943116,0,0,0,0,0.003609392,0.001804696,0,0,0,0,0.005414087,0.147985057,0.025265741,0.001804696,0.519752396,0.054140875,0.115500532,0.007218783,0.050531483,0.003609392,0,0.010828175,0.003609392,1.111692624,2.510331884,0.003609392,0.064969049,4.713865478,0,0.02165635,0.070383137,0.146180361,0.160617928,0.593744924,0.010828175,0.010828175,0.007218783,3.356734222,0.460197434,0,0.001804696,0.041508004,0.028875133,0,0.048726787,0.001804696,1.56647597,0.003609392,0.001804696,26.25110538,1.293966902,0.005414087,0,0.003609392,0.005414087,0.032484525,0,0.039703308,0,0.110086445,0.003609392,0.023461046,0,0,0.286946635,0,0.005414087,0,0,0,0.016242262,0,0,0.001804696,0.007218783,0.001804696,0.003609392,0,0,0.005414087,0,0.001804696,0.554041616,0.041508004,0.025265741,0.0433127,0.001804696,0.001804696,0.494486654,0,0.005414087,0.005414087,0,0.003609392,0.027070437,0.568479183,0,0,0.02165635,0.001804696,0,0.003609392,0.005414087,0,0.014437567,0.003609392,0.005414087,0,3.432531447,0,0,0.027070437
obesity,14.91317979,4.208368504,0,0.009043772,0,0,0,0,2.107198842,0,0,0,0,0.003014591,0,0,0,0,0.018087544,0,0,0,0,0.753647655,0,0,0,7.144579766,0,0,0,0,0,0.105510672,0,0.027131316,0,0,0.015072953,0.006029181,0,0.003014591,0,0,0,0,0,0,0,0.394911371,0,0,0,0,0,0,0,0,0,0,0,0,0.003014591,0,0,0,0.162787893,0,0,0,0,0.009043772,0.006029181,0,1.229952972,0,0,0,0,0.012058362,0,0,0.003014591,0,0,0.015072953,5.935728928,0.262269384,0.024116725,6.116604365,9.827565417,0.165802484,0.0964669,0.003014591,0.006029181,0.084408537,0.003014591,0.009043772,1.775593874,0.015072953,0.153744122,0.021102134,0.168817075,0,0.018087544,0,4.307849994,0.018087544,1.085252623,0.009043772,0.024116725,0,5.393102617,0.066320994,0,0,0.036175087,0.003014591,0.012058362,0.003014591,0,2.158446883,0.105510672,0,10.16218498,3.180393103,0,0,0.412998915,0.232123478,1.371638731,0.012058362,2.544314482,0.042204269,0.021102134,0.003014591,0,0.006029181,0.006029181,5.112745689,0,0.033160497,0.072350175,0,0,0.021102134,0,0.021102134,0.054262631,0,0,0.012058362,0,0.012058362,0.033160497,0,0.012058362,0.786808151,0.003014591,0,2.622693838,0.042204269,0,1.335463644,0.009043772,0.009043772,0.006029181,0,0.045218859,0.003014591,0.322561196,0,0,1.618835162,0,0,0,0.015072953,0,0.021102134,0,0,0.012058362,0.708428795,0,0,0.003014591
obesity,4.618296022,0.43082622,0,0.008052827,0,0,0.004026413,0,0.83749396,0.008052827,0,0,0,0,0,0,0.004026413,0,0,0.044290546,0,0,0,1.272346594,0,0,0,0.648252537,0,0,0.004026413,0,0,0,0,0.048316959,0,0,0.01207924,0.02415848,0,0,0,0,0,0,0,0,0,2.323240457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016105653,0,0,0,0,0.265743276,0,0,0.877758093,0,0,0,0,0.128845225,0,0,0,0,0,0,0.982444838,0.004026413,1.187791915,33.02061524,0.777097761,0.036237719,1.614591722,0,0,0.004026413,0.020132066,0.004026413,0.624094057,0,0,0.080528265,0.108713158,0.004026413,0,0.008052827,1.340795619,0,1.175712675,0.016105653,0.269769689,0.016105653,8.890320502,0.112739572,0,0,0.032211306,0.008052827,0,0,0,0.008052827,0,0,1.989048156,6.003382187,0.004026413,0,0.144950878,2.158157513,0.076501852,0.048316959,9.51441456,0.004026413,0.008052827,0.020132066,0,0.02415848,0,7.231438235,0,0.028184893,0,0,0,0.18521501,0,0,0.032211306,0,0,0.008052827,0,0,0,0,0,0.128845225,0.016105653,0,0.66435819,0,0,3.752617169,0.020132066,0.016105653,0.02415848,0,0,0,0.374456434,0.076501852,0,5.218231599,0,0,0,0.01207924,0,0.068449026,0,0,0,0.225479143,0,0,0
obesity,12.17768887,2.266240578,0,0.002439441,0,0,0,0,3.983606957,0.002439441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129290367,0,0,0,3.661600761,0,0,0.004878882,0,0,0,0,0.014636645,0,0,0,0.08294099,0,0,0,0,0,0,0,0,0,0.161003098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007318323,0,0,0,0,0.012197204,0.002439441,0,0.114653721,0,0,0,0,0.021954968,0,0,0,0,0,0,22.7770595,0.002439441,0.012197204,4.730075867,3.134681531,0.190276389,0.070743786,0,0,0,0.012197204,0.009757764,4.388554143,0.002439441,0.004878882,0.046349377,0.107335399,0.002439441,0,0,2.446759203,0.014636645,2.136950211,0.092698753,0.024394409,0.034152172,18.28116996,0.051228258,0,0.002439441,0.046349377,0,0,0.002439441,0,0,0.02683385,0,3.376186178,1.112385041,0,0,0.700119533,0.217110238,0.05610714,0.017076086,0.734271705,0,0.009757764,0.012197204,0.004878882,0,0.002439441,2.722416022,0.019515527,0.009757764,0,0,0,0.217110238,0,0,0.004878882,0.002439441,0,0,0,0,0,0.002439441,0.007318323,0.046349377,0.019515527,0.002439441,1.356329129,0.002439441,0,4.373917498,0.004878882,0,0,0,0.029273291,0.004878882,0.100017076,0.007318323,0,2.576049569,0,0,0,0.007318323,0.002439441,0.029273291,0,0,0,0.907472007,0,0,0.004878882
obesity,23.49201106,6.510878989,0,0,0,0,0,0,4.99153627,0,0.004128649,0,0,0,0,0,0,0,0.004128649,0,0,0.004128649,0,0.037157838,0,0,0,1.709260559,0,0,0,0,0,0,0,0.004128649,0,0,0,0.004128649,0,0,0,0,0.004128649,0,0,0,0,0.008257297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008257297,0,0.004128649,0,0.004128649,0,0,0.004128649,0,0,0.198175137,0,0,0,0,0,0,0,0.008257297,0,0.004128649,0.041286487,0.012385946,0.06192973,0.012385946,3.542380579,0.004128649,0.024771892,0,0,0,0,0,0,1.383097312,0,0.004128649,0.06192973,9.586722266,0.041286487,0.689484332,0.016514595,0.020643243,0.15688865,0.194046489,0,0,0,22.31534619,0.008257297,0.004128649,0,0.004128649,0,0.111473515,0.185789191,0,6.837042236,0,0,5.041080054,1.944593535,0,0,0.028900541,0.396350275,0.004128649,0.008257297,0,0,0.301391355,0.020643243,0,0,0,3.505222741,0,0.024771892,0,0,0,0.090830271,0,0.041286487,0.020643243,0.045415136,0,0.012385946,0,0,0.045415136,0.004128649,0,0.078444325,0,0,0.012385946,0,0,2.138640023,0,0,0.008257297,0,0,0.012385946,2.687750299,0,0.004128649,0.15688865,0,0,0.004128649,0,0,0,0,0,0,1.032162173,0.004128649,0,0
normal,2.058963953,0.129804249,0,0.01044402,0,0,0,0,0.950405825,0,0,0,0,0,0.002984006,0,0,0,0.004476009,0,0,0,0,0.196944378,0,0,0,0.916089759,0,0,0.002984006,0,0,0.002984006,0,0.264084507,0,0,0.011936023,0.022380043,0,0.001492003,0,0.001492003,0,0,0,0,0,0.159644307,0,0,0,0,0,0.001492003,0,0,0,0,0,0,0,0,0,0,0.016412032,0,0,0,0.002984006,0.008952017,0.001492003,0,0.032824063,0,0,0,0,0,0,0,0,0,0,0.032824063,0.089520172,0.001492003,0.005968011,5.732275006,0.082060158,0.180532347,0.040284077,0,0.004476009,0.461028885,0.004476009,0,0.279004536,0.001492003,0,0,0.167104321,0.540105037,0.002984006,0.001492003,2.876581523,0.001492003,0.722129386,0,0.007460014,0.044760086,5.744211029,0.005968011,0.001492003,0.02088804,0.008952017,0.001492003,0.013428026,0.022380043,0.03133206,0.279004536,0.005968011,0,0.056696109,0.519216997,0,0,0.826569587,0.361064693,0.079076152,0.002984006,0.268560516,0,0,0.001492003,0.001492003,0.008952017,0.004476009,4.977321556,0.001492003,0.344652662,0.001492003,0,0,0.668417283,0,0.001492003,0.004476009,0,0,0.01044402,0,0,0.002984006,0.067140129,0,0.068632132,0,0,1.550190976,0,0.016412032,0.365540702,0,0,0.004476009,0,0,0.005968011,0.140248269,0,0,67.31021724,0.001492003,0,0,0.004476009,0.002984006,0.001492003,0,0,0,0.099964192,0.001492003,0,0
normal,8.640871403,0.564948789,0,0.00406438,0,0.00406438,0,0,1.27621525,0,0.00406438,0.00406438,0,0,0,0,0,0.00406438,0.00406438,0,0,0,0,0.947000488,0,0,0,1.227442692,0,0,0,0,0,0.00406438,0,0.597463827,0,0.00406438,0.930742969,0.016257519,0,0,0,0,0,0,0,0,0,0.304828483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00812876,0,0,0,0.00812876,0.00406438,0,0,0.199154609,0,0,0,0,0,0,0,0.00406438,0,0,0.028450658,4.775646236,0.012193139,0.032515038,8.539261909,0.134124533,0.109738254,0.288570964,0,0.012193139,0.134124533,0,0,0.951064868,0.060965697,0,0.020321899,0.130060153,0.020321899,0.00812876,0.00406438,7.035441392,0.036579418,0.605592587,0,0.142253292,0.158510811,7.97431312,0.028450658,0,0.020321899,0.00406438,0,0,0.028450658,0.032515038,0.402373598,0.00812876,0,0.609656966,2.8938384,0,0.028450658,0.276377825,1.016094944,0.052836937,0.670622663,0.024386279,0,0.020321899,0.00406438,0,0.032515038,0,28.12550805,0,0.073158836,0.016257519,0,0,3.320598277,0.00406438,0.00812876,0,0,0,0,0,0,0.024386279,2.922289059,0,0.069094456,0.012193139,0,0.881970411,0.012193139,0.081287596,2.133799382,0.00406438,0.036579418,0.17883271,0,0,0,1.292472769,0.020321899,0,8.453909933,0,0,0,0.00812876,0.00812876,0.012193139,0,0,0,0.170703951,0,0,0
normal,10.44554012,0.204392649,0,0.001792918,0,0,0.021515016,0,2.235768714,0.005378754,0,0,0,0,0,0,0,0,0.01792918,0,0,0,0,1.26580009,0,0,0,4.989690722,0,0,0,0,0,0,0,0.107575078,0,0,1.142088749,0.012550426,0,0,0,0,0,0,0,0,0,0.510981623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003585836,0.003585836,0.182877633,0,0,0,0,0.331689825,0.003585836,0,0.512774541,0,0,0,0,0.231286419,0,0,0,0,0,0.01792918,0.003585836,0.005378754,0.324518153,7.919318691,5.606454505,0,0.191842223,0,0,0.021515016,0.055580457,0,0.469744509,0.019722098,0,0.016136262,0.129090094,0.010757508,0,0,2.588973554,0.010757508,1.735544599,0.00896459,0.11474675,0.057373375,8.286866876,0.071716719,0,0,0.001792918,0.125504258,0,0.016136262,0.075302555,1.102644554,0.001792918,0,2.144329897,3.467503362,0,0,0.649036307,1.063200359,0.279695204,0,0.240251009,0,0.023307934,0,0,0.077095473,0.007171672,10.95831466,0,1.739130435,0.034065442,0,0,1.07037203,0,0,0,0,0,0,0,0,0,3.906768265,0.007171672,0.001792918,0,0,0.57552667,0,0.003585836,4.057373375,0,0.001792918,0.147019274,0,0.066337965,0.001792918,1.13312416,0.012550426,0,5.862841775,0,0,0,10.27521291,0,0.471537427,0,0.001792918,0,0.500224115,0,0,0
normal,9.576101533,0.839633826,0,0,0,0,0,0,5.576179277,0.001943597,0.001943597,0,0,0,0,0,0,0,0.019435968,0.001943597,0.013605178,0.001943597,0,1.146722124,0,0,0,2.205982391,0.001943597,0,0,0,0,0,0,0.044702727,0,0,0.00583079,0.001943597,0,0.001943597,0,0,0,0,0,0,0,0.169092923,0,0,0,0,0.001943597,0,0,0,0,0,0,0,0,0,0,0,0.046646324,0,0,0,0,0.007774387,0.001943597,0,0.233231618,0,0,0,0,0,0,0,0.001943597,0,0,0.050533517,0.017492371,0.425647704,0.003887194,8.769508853,2.78711784,0.007774387,0.495617189,0,0,0.001943597,0,0,1.747293541,0.134108181,0.688033274,0.235175215,1.420769276,0.00583079,0.202134069,0.295426717,0.771607938,0.198246876,0.460632446,0,0.025266759,0.031097549,4.411964782,0.093292647,0,0,0.001943597,0,0.003887194,1.893063303,0,2.202095197,0,0,18.28147169,1.599580183,0,0,0.688033274,0.007774387,0.071913082,0.009717984,0.16520573,0,0.134108181,0,0,0.248780393,0.001943597,4.950341101,0,1.828924608,0,0,0,0.289595926,0,0.023323162,0.001943597,0.023323162,0,0.001943597,0,0,0.031097549,8.9852481,0,0.007774387,0.00583079,0,0.011661581,0,0,10.8161163,0.027210355,0.00583079,3.068939379,0,0.007774387,0,0.45868885,0.003887194,0,0.04275913,0,0,0.003887194,0,0,0,0,0,0,0.905716118,0.003887194,0,0
normal,5.629585899,0.187652863,0,0.002108459,0,0.002108459,0,0,2.47111411,0,0,0,0,0,0,0.002108459,0,0,0.012650755,0,0,0.006325377,0,0.016867673,0.006325377,0,0,2.821118327,0,0.002108459,0,0,0.006325377,0,0,0,0,0.002108459,0.006325377,0.004216918,0.010542296,0.004216918,0,0,0.002108459,0,0,0,0,0.063253774,0.002108459,0,0.002108459,0,0,0,0.002108459,0,0,0,0,0,0,0,0,0,0.004216918,0,0,0,0,0,0,0,0.018976132,0,0,0,0,0.284641984,0,0,0,0,0,0.286750443,3.795226449,0.09698912,0,27.55966939,3.769924939,0.04849456,0.054819938,0.018976132,0,0,0.037952264,0,0.198195159,0.012650755,0,0.002108459,2.357257316,1.806949481,0,0.002108459,0.035843805,0.008433837,0.225605128,0.8307329,0.002108459,0.002108459,4.130471451,0.006325377,0,0,0.016867673,1.079531079,0.010542296,0.016867673,0.046386101,0.044277642,0,0,6.941047482,0.8307329,0,0,0.002108459,0.021084591,0.638863119,0,0.027409969,0,0.04849456,0.016867673,0,0.002108459,0,0.295184279,0,0.012650755,0.130724467,0,0,0.012650755,0.002108459,0,0,0.600910854,0,0.002108459,0,0.002108459,0.021084591,2.620814709,0.002108459,5.701273509,0,0,0.516572489,0,0,1.695201147,0,0,9.304630176,0,0.029518428,0.004216918,1.0268196,0,0,10.63506789,0,0,0,0.004216918,0,0.461752551,0,0,0,0.278316606,0.033735346,0,0
normal,40.65234059,35.75605612,0,0.000414448,0,0,0,0,5.796050314,0,0,0,0,0,0,0,0,0,0.000414448,0,0,0,0,0.016577906,0,0,0,1.777151501,0,0,0,0,0,0,0,0,0,0,0,0.001243343,0,0,0,0,0,0,0,0,0,0.000414448,0,0,0,0,0,0,0,0,0,0,0,0,0.002901134,0,0,0,0.000828895,0,0,0.000414448,0,0,0,0,0.006631162,0,0,0,0,0,0,0,0,0,0,0.000414448,0.000414448,0,0.002072238,0.563234349,0.000414448,0.000414448,0,0.000414448,0,0,0,0,2.729966637,0.002072238,0,0,0.079573948,0,0.000414448,0.000414448,0.000414448,0.02818244,0.002072238,0,0.000414448,0.000414448,4.398947303,0.000414448,0,0,0.000828895,0,0.003315581,0.001243343,0,0.006216715,0,0,0.003315581,0.020722382,0,0,0.000414448,0.000828895,0.000414448,0,0,0,0.006216715,0.000828895,0.000828895,0,0,0.059680461,0.000414448,0.000414448,0.000414448,0,0,6.371718093,0,0,0.000414448,0.000828895,0.001243343,0.000414448,0,0,0,0,0.002901134,0,0.000414448,0,0.014920115,0,0,1.328304702,0,0.002072238,0,0,0.000414448,0,0.013262325,0,0,0.004558924,0,0,0,0,0,0,0,0.001657791,0,0.328242535,0.000414448,0,0
normal,0.763061021,0.043882103,0,0.002437895,0,0,0,0,0.372997879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129208416,0,0,0,0.069479997,0,0,0,0,0.001218947,0.166995782,0,0.034130525,0,0,0,0.001218947,0,0,0,0,0,0,0,0,0,0.067042102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029254736,0,0,0,0,0.001218947,0,0,0.029254736,0,0,0,0,0.057290524,0,0,0,0,0,0.015846315,2.329408323,0.003656842,0.004875789,1.462736781,1.008069431,0,0.017065262,0,0,0.003656842,0.056071577,0,0.08166947,0,0,0.001218947,0.056071577,0.012189473,0,0,0.284014725,0.009751579,0.014627368,0.028035788,0.003656842,0.012189473,4.182208245,0.001218947,0,0,0.002437895,0,0,0,0,0.010970526,0,0,2.506155684,0.511957873,0,0,0.426631561,0.151149467,0.009751579,0,0.096296838,0,0.003656842,0,0,0.002437895,0,2.926692508,0,0.237694727,0.03169263,0,0.426631561,0.583875765,0,0.006094737,0,0.032911578,0,0,0,0,0.001218947,0.647261025,0.001218947,0.002437895,0,0,0.309612619,0,0,0.390063141,0,0,0.419317877,0,0.006094737,0,0.302298935,0,0,78.56603038,0,0,0,0.008532631,0.002437895,0,0,0,0,0.019503157,0,0,0
normal,3.48259314,0.566592993,0,0.003663317,0,0,0,0,1.155165887,0,0,0,0,0,0,0,0,0,0.006105528,0,0,0,0,0.008547739,0,0,0,0.962231204,0.001221106,0,0,0,0,18.42282002,0,0,0,0,0,0,0,0,0,0.018316584,0,0.007326634,0,0,0,0.003663317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002442211,0,0,0,0,0,0.002442211,0,0.103793975,0,0,0,0,0,0,0,0,0,0,0.191713577,1.873175974,0.015874373,0,2.256603128,2.027035278,0.001221106,0,0.002442211,0.262537702,0,0,0.001221106,0.22712564,0,0,0,5.913814368,0.015874373,0.019537689,0.035412062,0.006105528,0.012211056,0.384648261,0,0.001221106,0,2.872040345,0.003663317,0.775402049,0.001221106,0,0,0.065939702,0.202703528,0,0.898733714,0.026864323,0.004884422,0.677713602,0.88041713,0,0,0,0,5.912593262,0,0.001221106,0,0.012211056,0.021979901,0,0.006105528,0.001221106,48.05783156,0.012211056,0.001221106,0,0,0,0.503095503,0.178281416,0,0.002442211,0,0,0,0,0,0.002442211,0,0.004884422,0.07204523,0.002442211,0,0,0.023201006,0.002442211,0.295507553,0,0,0,0,0.015874373,0.003663317,0.062276385,0,0,0.037854273,0,0,0,0.004884422,0,0,0,0,0.036633168,0.32115077,0,0,0
